type,zcr_diff_mean,zcr_exceed_th,zcr_third_central_moment,zcr_std_of_fod
M,-20,13,4.050470259248563e-06,0.02030751034858492
M,14,3,8.011343979076e-07,0.021397713910495216
M,-18,26,6.147720664389159e-06,0.015647950572759094
M,-10,31,4.523064854488426e-06,0.016197698335558314
M,-24,30,1.0950352868421115e-05,0.017616740259729202
M,-14,47,2.860201518889897e-06,0.022594442798025447
M,-2,118,6.581607239865702e-06,0.02980553233427408
M,-12,156,1.0412087021264709e-05,0.03317278818834284
M,0,104,3.3872346944612766e-05,0.027965356603151727
M,4,49,1.8667741747109378e-06,0.02105842043130677
M,-68,12,0.0012052977991610547,0.04551187499633973
M,-36,23,7.747725707086881e-05,0.03191482129672218
M,-46,36,0.00032049365435104154,0.04393204607496061
M,-48,24,0.00035349838020237896,0.03747315871563
M,-14,50,3.746526745451187e-05,0.031045096922643674
M,-12,38,1.5849931468735707e-05,0.030791834191332017
M,-44,56,0.0005994316312251186,0.0422164707153284
M,-56,29,0.0003044097122163519,0.046680791009808056
M,-38,29,0.0002467991505219104,0.044990035258206426
M,-8,30,1.2422708680493548e-05,0.029142727683422007
M,-44,56,0.0008866268923775455,0.05405132730539277
M,-46,75,0.0006931878954589462,0.03502403811067369
M,-22,9,6.572209068229123e-05,0.028228945622604137
M,-28,36,4.400302804012114e-05,0.03418150679419238
M,-10,12,3.7023810211296126e-05,0.026410026867831175
M,-8,63,0.00026049443667476726,0.03426827059545466
M,-32,28,0.00023626716443317467,0.03301169738126165
M,-46,43,0.0002454817578774784,0.025055742654452255
M,-24,78,0.0006474841865190703,0.04005672974051329
M,-2,7,8.250279267713969e-06,0.029198618279205155
M,-26,74,8.388612386584963e-05,0.04478497113768355
M,-18,70,6.423780361655965e-05,0.0418362080871908
M,-38,14,3.8632482713190734e-05,0.022102366008208328
M,-30,56,0.00034739420312534543,0.028061647087798434
M,-36,22,4.227865251285738e-05,0.032007970007191695
M,-48,22,0.00015927590803723932,0.035057175775847736
M,-26,53,0.000102212860639107,0.03144734101686715
M,14,92,-1.5188537504793501e-05,0.029071012430476367
M,-28,34,0.00014728088451432383,0.026410026867831175
M,0,51,7.610656684421911e-06,0.02358655402476593
M,-28,40,3.2951093970981594e-05,0.029610015160860998
M,-6,102,4.091900702390825e-07,0.030755953327341143
M,-14,71,3.921758925124751e-05,0.035458189165920743
M,-28,57,4.333179852426234e-05,0.03049332124199738
M,-4,125,2.661052874615465e-05,0.0450786587445686
M,-8,115,8.556787082061787e-05,0.04255045582659143
M,4,137,-5.722230716419492e-05,0.04750225336856754
M,10,150,-6.609020395627645e-05,0.03660322701918063
M,-30,73,0.00011741859330648297,0.05091475080917958
M,-16,63,9.60555755912676e-05,0.06511662594703109
M,-6,145,2.036022443143394e-05,0.043647802933837195
M,-4,156,-1.696891254513392e-05,0.039306092359050804
M,18,151,-4.1276814148750155e-05,0.04035643479676148
M,-10,133,6.101656868761893e-05,0.036749308971139184
M,-12,156,8.8264970082918e-06,0.04178110551472546
M,24,141,-0.00027828798288329006,0.04799471984910657
M,-6,137,-1.0753280049713952e-07,0.044829500337702326
M,-10,124,1.5324056098321322e-05,0.039083378447092816
M,-4,120,4.374956863800782e-05,0.03656438334151252
M,-24,149,3.1592294839004894e-05,0.035537765982143726
M,-6,122,4.645937370769242e-06,0.04296652859057727
M,-2,103,8.169434324376973e-05,0.03952233659400438
M,-20,138,4.643519358219401e-05,0.03794211162327851
M,-6,125,4.28991815001325e-05,0.03632481056758731
M,-20,75,3.7044326528334976e-05,0.037763858181305045
M,-14,138,4.0004552356513486e-05,0.03697366920348646
M,-16,113,4.237206460070133e-05,0.03689663419743881
M,-14,122,2.534109346023703e-05,0.040663927555743405
M,-14,11,2.9380477456632197e-05,0.036554771039164956
M,-18,24,6.65100960148997e-05,0.03637413603725651
M,-22,31,6.595199731597058e-05,0.04465151849515365
M,-10,36,6.556255269452233e-05,0.038550818547486584
M,-22,19,5.7186056277044214e-05,0.03938179506532706
M,-28,39,0.00012687761349475173,0.05130257314330689
M,-36,16,6.28687981292487e-05,0.03674486702289646
M,-24,42,5.989243436190688e-05,0.045327873881266974
M,-20,30,8.08153753943479e-05,0.0458834812279974
M,-26,22,5.751567011017503e-05,0.044087834605992374
M,-30,35,0.00011022440337974423,0.048502314733714136
M,-40,19,0.0001631290779631675,0.04136350808416835
M,8,59,-8.19170888059446e-06,0.029574951452428444
M,2,15,7.124927908695659e-06,0.027347028434726053
M,-8,0,4.851269247021616e-06,0.020712642872982964
M,-28,2,1.4279249240052427e-05,0.020156118199050877
M,30,92,-9.346373331594305e-05,0.022821784733572867
M,-4,85,9.561324822611796e-07,0.02454463746581918
M,-40,3,3.549213369991914e-05,0.020202462951279795
M,-50,19,0.0001194933483572368,0.02206894841078258
M,-2,64,2.9383999755501e-05,0.032995851562344754
M,-24,39,3.695278564587935e-05,0.041282275883708926
M,-22,12,7.444471431409799e-06,0.025829435015997656
M,-56,5,2.48673065180291e-05,0.034447498200177375
M,-6,83,5.141455629955629e-06,0.033980726942334526
M,-32,103,8.54866181047211e-05,0.04393624218201887
M,-50,12,8.152325608458778e-05,0.04166303118970444
M,-50,12,7.578646973751422e-05,0.04051355403713012
M,-18,54,3.0095481791726654e-05,0.0332191633978136
M,-44,41,0.00016100807551968995,0.04843954609632845
M,-32,9,6.594699926969831e-05,0.038305622322515345
M,-48,18,0.00011201295979670023,0.045971719054828934
M,-64,7,0.00019177111587026356,0.044432677620809685
M,-12,50,6.014655537059815e-05,0.036995788161259625
M,-16,42,5.1999847873950345e-05,0.03546645629165738
M,-14,47,0.00010768781491215767,0.04088769165243391
M,-36,54,7.427942142297372e-05,0.036725176629907395
M,-30,31,8.987783074761945e-05,0.04434399009999915
M,0,89,4.429589478116837e-06,0.03863936763106186
M,-24,95,4.504680372747717e-05,0.04051772501102001
M,-12,89,3.679539444818282e-05,0.042212331116460965
M,16,124,-2.860918655432001e-05,0.038732689021581196
M,-8,117,3.779089350673529e-05,0.04372286921783368
M,-28,102,0.00015737850069004618,0.0466595728819308
M,-20,59,3.484367436061832e-05,0.04360495894406113
M,-8,95,5.4664820329094716e-05,0.04468344710062224
M,-56,62,0.001288799302217649,0.05256031649690113
M,-40,40,0.0005403629544951866,0.04217073062994806
M,-26,114,0.0010140624641736345,0.06815483780616396
M,-22,127,0.0007189813367772822,0.04525927462278372
M,-40,93,0.001727119751475194,0.05373927201668319
M,-36,73,0.00016282321137090007,0.042518099766036516
M,-14,99,0.0003621368610375003,0.04702831708613393
M,-38,99,8.11063020814918e-05,0.037016752614721066
M,-14,91,0.0001149971326122155,0.031058331366361897
M,74,156,-7.344554890537832e-06,0.015142351979418555
M,20,156,-2.966934564628365e-05,0.027578944886345876
M,22,119,-0.00022270551044998094,0.04484424793386746
M,72,146,-0.0003598253276232402,0.02661524807367221
M,26,151,-0.0001329100660200004,0.04270603821804324
M,54,125,-0.00012558632733626797,0.029896560204096954
M,-20,86,0.0003004014418387831,0.03212434987060235
M,0,126,2.755961596348001e-05,0.032998567420379564
M,-28,73,0.0003390846040479242,0.05321179352847283
M,-18,88,0.0003139674933262049,0.05162939548736171
M,-44,73,0.0007805869568925439,0.05488402602040437
M,-2,90,1.2684170745382657e-05,0.034560756714818404
M,-30,98,0.001790868788117206,0.06164693650574588
M,-14,107,0.0003681629445192121,0.051984166563363014
M,-42,123,0.0017622115790413345,0.06091524926674248
M,16,0,-4.302857378323111e-07,0.009563232694631914
M,4,0,-9.768952814277139e-08,0.009024494508148255
M,-32,0,2.4766869880169167e-06,0.016336917296069026
M,-30,0,1.1497550595006089e-06,0.008941979691351383
M,50,0,-3.133056599009586e-06,0.011042534683562689
M,-30,0,1.6704448691391874e-06,0.011291312939695349
M,-8,0,-4.84440860539657e-07,0.010269486802672945
M,34,0,-4.215804834383134e-07,0.008997856234948101
M,10,0,-2.9563783813211264e-07,0.010132819427957386
M,-8,0,3.1997815477257614e-08,0.010118785483067173
M,-28,0,4.228166748682082e-07,0.01270414818194863
M,-38,0,9.126584423893244e-07,0.010190646492389665
M,-32,82,0.0003235825387030072,0.04231975345917279
M,-2,90,0.00010040263212696737,0.046300805663234954
M,-24,66,0.0001188584289820957,0.03764260377767092
M,-30,55,0.00018295337533178081,0.03690064155309686
M,-18,88,0.0001112272960125351,0.043596370410859696
M,16,144,-6.149322877648556e-05,0.05967229435378265
M,18,135,-6.497310469689738e-05,0.04844981280349531
M,-24,94,0.00011188273081511736,0.036124708954554115
M,-22,74,0.0001083657613996001,0.039619766327746136
M,-26,69,0.00019041425920681172,0.041651829299919535
M,-20,76,0.000271844443697106,0.047038034487704675
M,-32,60,0.00017892545732940565,0.04333456999438645
M,-4,138,2.4424288062480352e-05,0.05446427904976607
M,-30,97,0.00010363795231173565,0.04478924454621427
M,-24,60,5.821704269368176e-05,0.03183927782905865
M,0,133,0.00014950868746046864,0.042061862435794344
M,-40,103,0.0008801727572875122,0.057848874527038796
M,-18,147,0.0009833458591433151,0.06297734048953559
M,-30,104,0.00018846000824533364,0.043816714792751885
M,-10,129,0.0007864465976780005,0.06724435045822509
M,-26,113,0.0002905105561458808,0.04194352543525204
M,-20,37,7.647960553517238e-05,0.023204878683132757
M,-18,90,0.0005453845857521136,0.04850098176143148
M,-24,67,0.0004203692374421801,0.04282525762762575
M,14,69,-5.837473692650774e-06,0.030142862982609188
M,12,76,-1.5185703532207072e-06,0.030137213689881193
M,14,119,-1.1079142004224848e-05,0.04218385848072822
M,16,118,-5.4372655258297634e-05,0.03788190270788766
M,8,108,-1.817657346221216e-05,0.042134968760425495
M,-26,99,0.00012559471316151615,0.0447268895281126
M,8,121,-2.4505689786005028e-05,0.04060288331054554
M,-8,115,2.215112779796257e-05,0.04821175790203216
M,14,128,-4.5020242911233824e-05,0.052256776817356604
M,-10,89,9.735592465422434e-05,0.05428200412398785
M,-14,97,7.857686909365173e-05,0.057222834200200065
M,-12,50,5.37168123209624e-05,0.04631070336355087
M,-28,28,7.130632857958498e-05,0.03938402180283323
M,-36,52,0.00030157124258632515,0.04872589405807972
M,6,93,1.952971656327299e-06,0.0326444741142019
M,20,88,-1.260295259671381e-05,0.029385415958754775
M,4,74,6.007504645096462e-07,0.025616820108877083
M,-2,82,4.327719761775342e-06,0.028727825545381523
M,-2,74,3.8439150875568646e-05,0.03774648002542829
M,26,134,-8.783750773781197e-05,0.031164661863523825
M,16,119,-2.7495225192253944e-05,0.037181804752429326
M,20,119,-3.205075417031344e-05,0.03279452720296697
M,18,156,-3.4530310047628968e-06,0.024340104202367447
M,8,156,-5.7201942047007135e-06,0.02653947706302428
M,0,156,-4.793890094872691e-06,0.025733721973566614
M,30,156,-2.5806852926245057e-05,0.024536525394060368
M,22,156,-1.4990703285719346e-05,0.028132749934982885
M,22,156,-1.6812190229653933e-05,0.028991481384233284
M,18,156,-2.8014815776749415e-05,0.029039353999091785
M,14,156,-5.325346935201016e-05,0.029702374985472266
M,8,156,-1.4717048711365855e-05,0.026033479435224254
M,16,156,-7.887725068017587e-05,0.030716654779807635
M,18,156,-4.9468169541312224e-05,0.03235187708121028
M,24,156,-5.973828952890955e-06,0.026819185363920903
M,6,123,-4.533550924782003e-06,0.0361467630215563
M,-2,85,4.6436843690762716e-06,0.04444688000540614
M,-16,98,3.4493793011886573e-06,0.041662032515250615
M,4,104,5.831840092307192e-06,0.035287397427314744
M,-2,90,1.7269859820533017e-05,0.035419390960881314
M,0,114,-9.654347203084181e-06,0.0438907192354291
M,0,86,-8.794111772981073e-06,0.04003473502059723
M,-2,83,8.301162958126706e-06,0.03628884407312875
M,12,126,5.83247053119125e-06,0.03631522298535196
M,0,132,8.321822786350246e-06,0.03653618709177301
M,-8,106,5.423278030443951e-05,0.03165320991862588
M,4,110,-1.1286182162386746e-05,0.038919400622147104
M,-38,50,6.083329235496473e-05,0.02694011293882625
M,-20,105,7.627564100247966e-05,0.03433787425184017
M,0,133,1.6088630791562375e-05,0.038883907981033215
M,-8,119,3.867231553403338e-05,0.031325626496211
M,-16,94,4.4042874363787234e-05,0.04062327835158866
M,-18,147,5.546490217397138e-05,0.04359366871044817
M,-22,89,8.103206184249829e-05,0.03427947643252137
M,6,101,7.155491088895281e-06,0.03000129019882023
M,-22,131,1.0370771558635728e-05,0.029620714189670022
M,8,131,1.2989542371800014e-06,0.038662652870795906
M,-20,73,5.698332304299372e-05,0.030068849765721446
M,-10,114,4.021297472722654e-05,0.04025336222608914
M,20,145,-0.0003479366173258074,0.04375854751611866
M,0,155,-6.753298029266704e-05,0.04237485046898005
M,24,153,-6.218906475757881e-05,0.03815115499780076
M,0,156,-7.131848820570125e-06,0.03683117114042705
M,8,156,3.93984013345075e-06,0.026890264668839606
M,26,156,-2.2027142712571996e-05,0.027682361253778133
M,-2,156,6.254389315957386e-07,0.04239016513559719
M,8,154,-4.227791049299417e-05,0.03187450151396084
M,2,155,-2.20985607343784e-05,0.04042117697252025
M,-18,156,3.1741255318536915e-05,0.032139490124495615
M,16,151,-5.7468841651244094e-05,0.04432649123856028
M,18,150,-4.556180814947239e-05,0.04430356767521885
M,-8,11,4.895407530493169e-06,0.028062354217869498
M,10,83,7.949993090551272e-06,0.03371502105863882
M,-10,70,1.655608668876661e-05,0.03574213884319017
M,2,42,1.7166260408393035e-05,0.0330725274191053
M,-32,23,1.3760340913511764e-05,0.030805655363316895
M,-20,58,5.291511690456892e-05,0.03487700676410613
M,-10,73,1.4010645515953822e-05,0.034222213483024164
M,-18,46,1.155373962418157e-05,0.035531893528411546
M,-8,42,3.199677236031656e-05,0.03544081831252528
M,0,64,1.3651538784067211e-06,0.03415977672562787
M,-2,65,1.5787019272563698e-05,0.03211318932645405
M,-24,55,1.2362049517785727e-05,0.033384794652905406
M,-36,156,0.000274745893799935,0.03955168943832529
M,-36,155,0.00033157445199204986,0.05360080173717805
M,-70,12,0.00011762551877007352,0.02169291299670203
M,-26,0,1.1572982450226332e-06,0.010138377056642181
M,-10,156,4.846720247468886e-05,0.04398339169508898
M,-6,123,2.8322324598291308e-05,0.029518103657225035
M,-14,21,2.296367042957726e-06,0.015408904356538694
M,-26,24,6.994111061836697e-06,0.023780855049895668
M,-10,8,4.403476987383732e-06,0.022517735181377275
M,2,0,-1.0200167864076533e-06,0.010373983708820405
M,-22,1,3.9439771126143765e-06,0.01988508574688916
