type,zcr_diff_mean,zcr_third_central_moment,zcr_std_of_fod,ste_mler
1,-0.11538461538461539,4.9441674531476705e-06,0.018116291892261122,0.0
1,0.07692307692307693,1.4962062462782286e-07,0.01752639665921728,0.0
1,0.11538461538461539,-6.808780655850522e-07,0.020149519452095047,0.0
1,0.15384615384615385,-5.289403131643602e-06,0.015705217999760365,0.0
1,0.02564102564102564,-1.510153995705894e-06,0.017532111539646126,0.0
1,-0.20512820512820512,7.3921330540266745e-06,0.021008182690578858,0.0
1,-0.1794871794871795,1.1843846801141647e-05,0.020879856226764266,0.0
1,-0.15384615384615385,4.072349980199828e-06,0.018685177768982188,0.0
1,0.01282051282051282,2.346351838498938e-06,0.017269382428552495,0.0
1,-0.1282051282051282,1.5214394033622266e-05,0.021207129337889718,0.0
1,-0.15384615384615385,1.0500965591734307e-05,0.0226335263659061,0.0
1,-0.2948717948717949,3.003628494111312e-05,0.02092715229708747,0.0
1,-0.2564102564102564,3.624670310678142e-05,0.025334461632656725,0.0
1,-0.16666666666666666,4.426253562691532e-05,0.023246240385893138,0.0
1,-0.21794871794871795,1.637781180191908e-05,0.020632910504930727,0.0
1,-0.16666666666666666,1.1089283121065063e-05,0.01818829983760089,0.0
1,-0.10256410256410256,8.506482614323894e-06,0.021615138278854803,0.0
1,0.02564102564102564,-3.62021947784305e-07,0.020798733671399363,0.0
1,-0.14102564102564102,1.3652056629260882e-05,0.019625529148047095,0.0
1,-0.01282051282051282,-1.4591773105538232e-06,0.018454093345524933,0.0
1,0.08974358974358974,-2.6981536421823927e-08,0.02327798856109253,0.0
1,0.14102564102564102,-4.767414461588632e-06,0.021659196144098888,0.0
1,-0.07692307692307693,1.4271166831190237e-06,0.02105997821895981,0.0
1,0.08974358974358974,-5.228913175199301e-06,0.02351874507427105,0.0
1,0.10256410256410256,-8.863331431872698e-07,0.00975188491677152,0.0
1,-0.11538461538461539,4.146844485301704e-07,0.008401823356607283,0.0
1,-0.02564102564102564,4.114255659184766e-07,0.009978803817988508,0.0
1,-0.21794871794871795,4.308387034726223e-06,0.01054359336225509,0.0
1,0.1794871794871795,-7.366327129014466e-07,0.007401666041259138,0.0
1,-0.23076923076923078,1.5120850742020033e-05,0.015849046323438518,0.08974358974358974
1,-0.15384615384615385,1.8499807608403727e-06,0.012624680097941262,0.0
1,-0.14102564102564102,1.2984407168612322e-06,0.012837737347252225,0.0
1,-0.11538461538461539,1.2291365942346727e-05,0.01948433895953362,0.038461538461538464
1,-0.21794871794871795,6.160737862767378e-07,0.008353227683840348,0.0
1,0.08974358974358974,-6.903142992980405e-07,0.011581870096575181,0.0
1,-0.16666666666666666,9.132428763596899e-07,0.011118213288810335,0.08974358974358974
1,-0.0641025641025641,4.538622104729031e-06,0.018632260235756,0.019230769230769232
1,-0.0641025641025641,3.9630912766087544e-06,0.018466446363418463,0.01282051282051282
1,-0.07692307692307693,8.53704918214365e-06,0.020404003194952315,0.0
1,-0.0641025641025641,5.481438011158857e-06,0.021769057292630057,0.0
1,-0.16666666666666666,7.200565642259356e-06,0.023131738360471697,0.019230769230769232
1,-0.02564102564102564,8.541352039521974e-07,0.015086968200292069,0.0
1,-0.02564102564102564,3.959626372682543e-06,0.02039357721654885,0.00641025641025641
1,-0.10256410256410256,8.346141943272006e-06,0.018289980380140732,0.01282051282051282
1,-0.05128205128205128,3.564512761578758e-06,0.02076770319125997,0.0
1,-0.08974358974358974,1.5723679656429473e-05,0.022166458476499402,0.0
1,-0.1282051282051282,5.741207016586499e-06,0.02137952534479325,0.0
1,-0.02564102564102564,1.0686808429872537e-07,0.019265975677992164,0.00641025641025641
1,0.08974358974358974,-1.8084424857387148e-06,0.017086623624792897,0.0
1,-0.08974358974358974,5.121160314422481e-06,0.01629099025846644,0.0
1,0.0,-1.708003341913586e-06,0.019168212201847175,0.0
1,0.0641025641025641,-3.402723265370318e-07,0.01558358380230851,0.0
1,-0.038461538461538464,2.7543267975983743e-06,0.016146281904662663,0.0
1,-0.07692307692307693,1.8707970947305869e-06,0.018443554237729688,0.0
1,-0.05128205128205128,4.7474026576910835e-06,0.017842535226943505,0.0
1,-0.08974358974358974,3.021767023114285e-06,0.019123670660082043,0.0
1,-0.0641025641025641,3.113455189602343e-06,0.01805047849649161,0.0
1,-0.15384615384615385,5.640161635702549e-06,0.017005473856566738,0.0
1,-0.05128205128205128,4.885845474294123e-07,0.016109032508596553,0.0
1,-0.1282051282051282,1.8503435896493707e-06,0.01873862053257779,0.0
1,-0.44871794871794873,0.00034849266520399713,0.04536753533363754,0.03205128205128205
1,-0.358974358974359,0.0003589330918399237,0.04378206713104166,0.0
1,-0.16666666666666666,1.5390786519652222e-06,0.010063217314605792,0.00641025641025641
1,-0.0641025641025641,9.701244891785137e-07,0.012326756354805738,0.0
1,-0.28205128205128205,2.4575243572263048e-05,0.016841953841150774,0.019230769230769232
1,-0.23076923076923078,0.0001955231671823476,0.03681212247674174,0.03205128205128205
1,-0.3076923076923077,0.00028082696764532706,0.04340184951505013,0.00641025641025641
1,-0.4358974358974359,0.0004411871882716653,0.04308242716439191,0.02564102564102564
1,-0.44871794871794873,0.00032964506115825825,0.04081118267144449,0.019230769230769232
1,-0.32051282051282054,0.0002684237236184392,0.03784701003734953,0.01282051282051282
1,-0.19230769230769232,2.20131752609363e-05,0.01839615357303475,0.00641025641025641
1,-0.3717948717948718,7.431109691811226e-05,0.01717730515834994,0.01282051282051282
1,-0.02564102564102564,3.9684129736450077e-07,0.010627134682505814,0.00641025641025641
1,-0.038461538461538464,4.781769047115718e-07,0.00990784526745656,0.0
1,-0.08974358974358974,6.795148761291664e-07,0.010546188439389332,0.0
1,-0.0641025641025641,2.8638106488562334e-07,0.011792856352408542,0.0
1,-0.01282051282051282,1.6577037876148725e-07,0.010352565867401126,0.0
1,0.01282051282051282,4.0210868127917837e-08,0.009546132315737536,0.0
1,-0.1794871794871795,2.743077293552465e-06,0.011516454732465134,0.0
1,-0.20512820512820512,8.059574666508131e-06,0.011904658171808823,0.0
1,-0.01282051282051282,-1.9978276784079927e-07,0.00886830143673959,0.0
1,-0.08974358974358974,7.108700406099031e-09,0.009177994975478838,0.0
1,-0.07692307692307693,2.15368652009954e-06,0.009507834351170988,0.0
1,-0.038461538461538464,1.3485596986962126e-06,0.01432508968764121,0.0
1,-0.15384615384615385,2.185005091928702e-06,0.013984795417978277,0.02564102564102564
1,-0.2564102564102564,1.0227709271244317e-05,0.01466124092867537,0.05128205128205128
1,0.0,-9.46390973538319e-08,0.00852651196955461,0.0
1,-0.2564102564102564,2.1733020836429027e-06,0.008152908199935019,0.0
1,-0.1794871794871795,9.769047492898116e-07,0.0160276557592665,0.0
1,-0.05128205128205128,-1.295019387340564e-06,0.014944425642246194,0.0
1,-0.10256410256410256,9.241115690128885e-07,0.01591775903383535,0.0
1,0.01282051282051282,8.74224748370093e-07,0.016787706479349695,0.00641025641025641
1,0.0,2.6449537092070137e-07,0.013879120498990953,0.019230769230769232
1,0.038461538461538464,-1.4740749597830327e-07,0.006192073385814026,0.0
1,-0.038461538461538464,-4.7634784004667835e-09,0.006050721356317809,0.0
1,-0.08974358974358974,1.8367164369644646e-07,0.009420177423956405,0.0
0,-0.05128205128205128,0.00010432864070278605,0.02928556030356644,0.038461538461538464
0,-0.3333333333333333,0.00045584191096825375,0.035895145268285134,0.08333333333333333
0,-0.16666666666666666,0.00013141984980492017,0.029074447179660658,0.03205128205128205
0,-0.1794871794871795,0.00011046657089086035,0.023216599454745444,0.23717948717948717
0,-0.5384615384615384,0.00035093270970312557,0.028871075654538045,0.2692307692307692
0,-0.5,0.0001491385050138167,0.02849896946883157,0.0
0,-0.5897435897435898,0.0003732145170679183,0.03157901699460575,0.0
0,-0.2948717948717949,6.349268103121248e-05,0.018763924592219174,0.0
0,-0.15384615384615385,2.4573541497681305e-06,0.010580199278477944,0.0
0,-0.5,1.9778972393474144e-05,0.006512517769885981,0.0
0,-0.08974358974358974,2.8686296278325148e-06,0.010641129819143086,0.0
0,-0.7948717948717948,2.8861939456938953e-06,0.005721537244444887,0.0
0,-0.358974358974359,1.7871761781998115e-06,0.00682708902576975,0.0
0,-0.4358974358974359,0.0001874646673485291,0.03134086666138149,0.03205128205128205
0,-0.5641025641025641,0.0008619692949023616,0.03717439263617037,0.00641025641025641
0,-0.20512820512820512,0.00020508869493350047,0.03539144456706457,0.02564102564102564
0,-0.6153846153846154,0.00064852283826221,0.029523253494668524,0.01282051282051282
0,0.3076923076923077,-1.1112274362671567e-05,0.015489388953650806,0.19230769230769232
0,-0.23076923076923078,0.00016250380388118903,0.022743064625753342,0.21153846153846154
0,-0.19230769230769232,5.582673932767384e-06,0.016005154874943868,0.1346153846153846
0,-0.14102564102564102,2.5224970354087268e-05,0.020490141164408678,0.12179487179487179
0,-0.1282051282051282,4.583721993361311e-05,0.024467483816351276,0.0
0,-0.3974358974358974,0.0004137007760982506,0.04185344430768575,0.3141025641025641
0,-0.1794871794871795,1.642285172451241e-05,0.015077270247233607,0.0
0,-0.358974358974359,0.0016141802308243917,0.05192203809266129,0.30128205128205127
0,-0.1794871794871795,0.00025744410024673594,0.051702657259885716,0.07692307692307693
0,-0.19230769230769232,0.00021080973223464055,0.04369834729368685,0.21153846153846154
0,-0.3974358974358974,0.0009494686318454218,0.043468237070630494,0.16666666666666666
0,-0.16666666666666666,0.00015159956100631991,0.04038906847422021,0.10897435897435898
0,-0.1282051282051282,0.00023296803123916757,0.0445561987915463,0.17307692307692307
0,-0.48717948717948717,0.0014604836666893422,0.052788299155732174,0.1346153846153846
0,-0.2692307692307692,0.00019484448794433346,0.045146323729180024,0.09615384615384616
0,-0.19230769230769232,0.00010532180005166213,0.04041009020626615,0.21794871794871795
0,-0.19230769230769232,0.00020437574494973728,0.04031210936701254,0.21794871794871795
0,-0.01282051282051282,2.3331609660111726e-05,0.03748498605850046,0.10256410256410256
0,-0.07692307692307693,0.0001434428734576874,0.046861846563443076,0.1794871794871795
0,0.20512820512820512,-1.0179350056789918e-05,0.03267115541593188,0.717948717948718
0,0.05128205128205128,6.578866802131864e-06,0.022983624609126178,0.6089743589743589
0,-0.11538461538461539,0.00015759352007564196,0.03728457413583622,0.391025641025641
0,-0.34615384615384615,0.0004954243598531481,0.04501090981572832,0.16666666666666666
0,0.01282051282051282,2.247329702809681e-05,0.023820188825554728,0.4551282051282051
0,-0.15384615384615385,0.0002080022590824749,0.03990012980899938,0.4807692307692308
0,-0.16666666666666666,0.00030404867988652714,0.04052206931896114,0.2564102564102564
0,-0.38461538461538464,0.00047216323318403333,0.05119884826980452,0.11538461538461539
0,-0.41025641025641024,0.0004455584997027616,0.040769074895407556,0.12179487179487179
0,-0.15384615384615385,0.0001530013295220561,0.03636419620308995,0.28846153846153844
0,-0.14102564102564102,0.00031469998445309694,0.03659893786824478,0.25
0,-0.24358974358974358,0.00011364237450992708,0.026523776814121453,0.3076923076923077
0,-0.14102564102564102,6.733379585876194e-05,0.042770957841846084,0.6538461538461539
0,-0.4358974358974359,0.000518254735429478,0.03853539414475077,0.3717948717948718
0,-0.16666666666666666,0.000363036990638921,0.03589481090096663,0.3717948717948718
0,-0.20512820512820512,0.0005313316403104727,0.03880195538771054,0.532051282051282
0,-0.41025641025641024,0.00042733988948886293,0.03931471042138793,0.33974358974358976
0,-0.28205128205128205,9.388543856547026e-05,0.036073889071640386,0.3717948717948718
0,-0.23076923076923078,0.0002376164872320239,0.038972550234214344,0.48717948717948717
0,-0.21794871794871795,0.000244963185469414,0.042288454545311806,0.4230769230769231
0,-0.28205128205128205,0.00047268077562452463,0.039818327610058143,0.4935897435897436
0,-0.038461538461538464,0.0001224512900160289,0.038040656530560206,0.40384615384615385
0,-0.2692307692307692,0.0004739363335702956,0.04641231582777811,0.5384615384615384
0,-0.38461538461538464,0.0005932399747520953,0.040074108374845395,0.4423076923076923
0,0.01282051282051282,7.480506432242539e-06,0.017900103481447695,0.23717948717948717
0,0.1794871794871795,1.2785656290511124e-06,0.016133937813612335,0.23076923076923078
0,-0.2948717948717949,5.566449683159578e-05,0.028508036613408023,0.2692307692307692
0,-0.28205128205128205,0.000647953972125918,0.04291043105323415,0.2948717948717949
0,-0.05128205128205128,2.2340804047962817e-06,0.017718485507919653,0.28205128205128205
0,-0.038461538461538464,6.659431001117936e-06,0.015058227562969175,0.5256410256410257
0,-0.038461538461538464,6.022839797719456e-06,0.020149900665959786,0.21794871794871795
0,-0.3974358974358974,0.0009036711100419874,0.029806708138230668,0.47435897435897434
0,-0.02564102564102564,5.7728035627020885e-05,0.028392057211922395,0.22435897435897437
0,-0.038461538461538464,6.506516863107713e-06,0.016624287354136832,0.33974358974358976
0,0.02564102564102564,9.162516950210255e-06,0.023958296984531613,0.26282051282051283
0,-0.3974358974358974,0.0008231305013502755,0.03984899249229251,0.22435897435897437
0,-0.02564102564102564,2.4281464282608026e-05,0.02183662732209845,0.5128205128205128
0,-0.2564102564102564,4.9279070604529e-05,0.02100772564055007,0.47435897435897434
0,-0.07692307692307693,1.3816875646738952e-05,0.023530819569808153,0.358974358974359
0,0.0,1.873473392464436e-05,0.023957475398843398,0.4551282051282051
0,-0.038461538461538464,2.130710808328578e-05,0.023786702077916826,0.4358974358974359
0,-0.11538461538461539,3.2107254336312674e-05,0.03563828036370428,0.11538461538461539
0,-0.0641025641025641,9.487789707412376e-05,0.027125874156815003,0.2692307692307692
0,-0.24358974358974358,0.0004167835641001699,0.033252064009291364,0.14102564102564102
0,-0.038461538461538464,8.379370333401736e-05,0.02718483421084381,0.21153846153846154
0,0.02564102564102564,1.2853212882095077e-05,0.019857036017745057,0.3974358974358974
0,-0.20512820512820512,1.2216907330926717e-05,0.016298031902600648,0.7243589743589743
0,-0.07692307692307693,3.314943344982351e-05,0.021530959222366388,0.5961538461538461
0,0.02564102564102564,2.175563889970975e-06,0.023791014097111762,0.33974358974358976
0,-0.02564102564102564,1.2702938303813207e-05,0.023021442736861446,0.09615384615384616
0,-0.5769230769230769,0.0012155537857870304,0.043758137922286014,0.34615384615384615
0,-0.358974358974359,0.0004053974222553903,0.03440574177938667,0.1987179487179487
0,-0.01282051282051282,5.07298738730339e-06,0.01969578938441869,0.04487179487179487
0,-0.24358974358974358,0.00016183688200032507,0.032262960524384425,0.23076923076923078
0,-0.02564102564102564,3.821582437427234e-07,0.01746613092651339,0.1282051282051282
0,-0.11538461538461539,9.067220019126329e-06,0.020200371641644104,0.10897435897435898
0,-0.41025641025641024,0.0005380856080416568,0.034821971903441995,0.16025641025641027
0,-0.34615384615384615,0.00016455539712187638,0.04165350439679297,0.10256410256410256
0,0.05128205128205128,-6.673024011516586e-06,0.0268941028891177,0.21794871794871795
0,-0.6282051282051282,0.0015391454743606365,0.042821427267964826,0.3525641025641026
0,-0.0641025641025641,0.0002470480351714097,0.03569408755411515,0.6923076923076923
0,-0.2564102564102564,0.0007791569374320104,0.03224521330002179,0.4807692307692308
0,-0.28205128205128205,0.00015205283970538307,0.023845932381918896,0.358974358974359
0,-0.1794871794871795,0.00024567845569893084,0.03766375630336713,0.4166666666666667
0,-0.11538461538461539,6.155787496950356e-05,0.031089385425897526,0.4551282051282051
0,-0.2564102564102564,0.000612638486512534,0.03319010692977006,0.5769230769230769
0,0.05128205128205128,1.2228225385630116e-05,0.02498783470440551,0.5705128205128205
0,0.07692307692307693,-1.2282510782783882e-05,0.025576845644758827,0.6923076923076923
0,-0.44871794871794873,0.0011256590289841285,0.03719229626774788,0.7051282051282052
0,-0.038461538461538464,0.00020051836801662025,0.02669555209729352,0.7051282051282052
0,-0.28205128205128205,0.00040302895364196037,0.03475866501662255,0.75
0,-0.1282051282051282,0.0006012887384862637,0.03350585883149919,0.5256410256410257
0,-0.16666666666666666,0.00015657932932069792,0.027478033871364573,0.3269230769230769
0,0.07692307692307693,-8.933295155907777e-06,0.02153142003026554,0.2564102564102564
0,-0.23076923076923078,0.0001282769559462839,0.023800328350855993,0.7884615384615384
0,-0.01282051282051282,0.00010379415010209573,0.031755517903323184,0.1987179487179487
0,-0.0641025641025641,6.178149294910227e-05,0.024699912774083798,0.2692307692307692
0,0.10256410256410256,6.477723740234546e-06,0.024074105823218034,0.26282051282051283
0,-0.05128205128205128,4.9738705114362815e-06,0.025647855112466235,0.2564102564102564
0,0.0641025641025641,1.672574537631217e-05,0.025088326506099993,0.1858974358974359
0,-0.1282051282051282,9.904066642800597e-05,0.02935798883010944,0.05128205128205128
0,0.10256410256410256,-9.537079323590924e-06,0.02809208318010836,0.6410256410256411
0,-0.2564102564102564,0.00016769377653389085,0.03182476410629292,0.42948717948717946
0,-0.10256410256410256,0.0001515157474680413,0.02988675775542693,0.4807692307692308
0,-0.07692307692307693,0.00015124315835382944,0.029213741022537525,0.17307692307692307
0,0.05128205128205128,4.168584927011887e-05,0.02514408993691037,0.16666666666666666
0,0.34615384615384615,-3.2505481416533626e-05,0.022477111841376813,0.5192307692307693
0,0.1282051282051282,9.276973911202722e-06,0.028497262389570434,0.47435897435897434
0,0.05128205128205128,6.1880897260367565e-06,0.029128974511654394,0.3269230769230769
0,0.14102564102564102,-1.5564374238908806e-05,0.026335269635083248,0.5128205128205128
0,0.0,1.785027344435595e-05,0.03205357416875603,0.3717948717948718
0,0.0,1.2979128676639886e-06,0.028552550106241737,0.28205128205128205
0,0.07692307692307693,-1.0202424583017253e-05,0.029821179077258255,0.5448717948717948
0,0.02564102564102564,1.7176324789481615e-05,0.028727964807325316,0.36538461538461536
0,-0.23076923076923078,0.0001764695168100818,0.03283329805656141,0.08974358974358974
0,-0.28205128205128205,0.0003226536275951124,0.034263679813424375,0.15384615384615385
0,-0.3076923076923077,0.0003059912899527075,0.03345577240323359,0.22435897435897437
0,-0.4230769230769231,0.0008308855633565948,0.031892720968526286,0.4807692307692308
0,-0.24358974358974358,0.00030666032530741224,0.025491887950155473,0.01282051282051282
0,-0.038461538461538464,8.011571410308576e-06,0.02475488332483156,0.0
0,-0.07692307692307693,6.023074938269904e-05,0.027813939074326013,0.0
0,-0.1794871794871795,0.0002685225473758091,0.026025278029849185,0.32051282051282054
0,-0.20512820512820512,0.0003340944601044346,0.026196455222971548,0.02564102564102564
0,-0.3717948717948718,0.00043995650747508054,0.029142919874253447,0.01282051282051282
0,-0.05128205128205128,1.3651488319250303e-05,0.023502987890079464,0.0
0,-0.24358974358974358,0.00018311461039014404,0.028441006332964383,0.42948717948717946
0,-0.24358974358974358,0.00031244100484979786,0.037543235705550154,0.47435897435897434
0,-0.2692307692307692,0.0002014154629974702,0.03084103735899933,0.26282051282051283
0,-0.2948717948717949,0.0005771847471181039,0.039597819871511286,0.42948717948717946
0,-0.3333333333333333,0.0012364939119740785,0.05806295343359815,0.16666666666666666
0,-0.3333333333333333,0.0006826952713753991,0.05580869363787461,0.5769230769230769
0,-0.46153846153846156,0.001280012120470948,0.057194819617180946,0.21153846153846154
0,-0.34615384615384615,0.0014643976294122446,0.05838772133356501,0.47435897435897434
0,-0.3076923076923077,0.000808031410447963,0.05040106974094031,0.2564102564102564
0,-0.24358974358974358,0.0006368961671006271,0.04617574097027474,0.46153846153846156
0,-0.3974358974358974,0.0009966032383423838,0.05987783687140993,0.24358974358974358
0,-0.5256410256410257,0.0019219400701598304,0.05509938939353271,0.22435897435897437
0,-0.2948717948717949,0.0007375269760463329,0.048029817043165016,0.5192307692307693
0,-0.358974358974359,0.001642331684415904,0.06442523890031866,0.14102564102564102
0,-0.24358974358974358,0.0009300210148514476,0.04299163172104421,0.41025641025641024
0,-0.21794871794871795,0.00032317830941124785,0.041974162736226776,0.33974358974358976
0,-0.34615384615384615,0.0005438153568521755,0.03957391623601336,0.24358974358974358
0,-0.38461538461538464,0.0005571308061428689,0.041839153318275556,0.3076923076923077
0,-0.3974358974358974,0.0008620956888001136,0.040491823268521535,0.21794871794871795
0,-0.19230769230769232,0.00040630214126396075,0.04695302083285625,0.4358974358974359
0,-0.2948717948717949,0.0007084457596682494,0.04227121398577748,0.30128205128205127
0,-0.38461538461538464,0.0009842716435493263,0.05249195604277744,0.33974358974358976
0,-0.10256410256410256,8.043125633809747e-05,0.029178360162093197,0.48717948717948717
0,-0.10256410256410256,0.00010230099865119579,0.03213760296229392,0.1346153846153846
0,-0.02564102564102564,0.0001161483927242175,0.031162412686622284,0.1346153846153846
0,-0.10256410256410256,0.00043985876366161626,0.030147603536211962,0.15384615384615385
0,-0.0641025641025641,9.18882055752356e-06,0.01686350902883786,0.26282051282051283
0,-0.24358974358974358,0.0003143520071613271,0.021604770865051946,0.0641025641025641
0,-0.05128205128205128,6.614596473943546e-05,0.027956617179501306,0.019230769230769232
0,-0.358974358974359,0.00045645226197200923,0.04721140580195337,0.25
0,-0.08974358974358974,0.00012197729812876114,0.03143776250402081,0.04487179487179487
0,-0.2564102564102564,0.0004699485487233283,0.03815482927361955,0.11538461538461539
0,-0.0641025641025641,9.017854094520997e-05,0.036054151810396284,0.1858974358974359
0,0.02564102564102564,2.572801953505484e-05,0.019965576335690034,0.2564102564102564
0,0.0641025641025641,2.699107974087891e-06,0.015033339144241742,0.24358974358974358
0,0.038461538461538464,0.0001747067323903083,0.02335779024149519,0.1858974358974359
0,-0.32051282051282054,0.0004492643855524893,0.03223817521308629,0.14743589743589744
0,0.0,0.0001035946835465518,0.030071984293299096,0.12179487179487179
0,-0.38461538461538464,0.00042811816470277747,0.04413701940809188,0.1282051282051282
0,-0.47435897435897434,0.0008876552163551116,0.0362779589483427,0.16025641025641027
0,-0.2692307692307692,0.0004174736788595088,0.04232865772972927,0.33974358974358976
0,-0.3076923076923077,0.0008729509019619446,0.037220997255621786,0.3141025641025641
0,-0.3717948717948718,0.00015028175463537754,0.03207619228803217,0.5064102564102564
0,-0.02564102564102564,7.322696364253738e-05,0.02584127823277362,0.32051282051282054
0,-0.16666666666666666,0.00014001118235085116,0.02998713564997945,0.16666666666666666
0,-0.358974358974359,0.0005149655318623526,0.04471938963202506,0.3269230769230769
0,0.15384615384615385,-2.051690167528341e-05,0.036435435446717346,0.15384615384615385
0,-0.46153846153846156,0.0011290280697264538,0.04035116051313487,0.10256410256410256
0,-0.08974358974358974,4.2348533595641564e-05,0.018264370175712766,0.03205128205128205
0,-0.4358974358974359,0.0009830767512396738,0.06120774547188753,0.21153846153846154
0,-0.358974358974359,0.0009004361501641774,0.033507458794483025,0.00641025641025641
0,-0.21794871794871795,0.0007154281718401617,0.03765258438838845,0.23717948717948717
0,-0.16666666666666666,0.00019986461270713328,0.037077287410926536,0.1858974358974359
0,-0.46153846153846156,0.001008342797822102,0.04109146702322842,0.1282051282051282
0,-0.3974358974358974,0.0007569394261558513,0.040414220382151596,0.3269230769230769
0,-0.23076923076923078,0.0004557843068431805,0.040164044482875416,0.04487179487179487
0,-0.4230769230769231,0.0004706183882108837,0.030866789020263713,0.03205128205128205
0,-0.46153846153846156,0.0008826514913671076,0.03657671892854999,0.1794871794871795
0,-0.5,0.0018331384865623202,0.07547211978456585,0.25
0,-0.2948717948717949,0.0005321923541853246,0.06040181202028645,0.23717948717948717
0,-0.4230769230769231,0.0007964260854035478,0.04398632412810064,0.2948717948717949
0,-0.5384615384615384,0.0015692546061645341,0.05472540451339114,0.3717948717948718
0,-0.3717948717948718,0.0010483306985880768,0.06844702217843227,0.25
0,-0.20512820512820512,0.00012400926001554445,0.034723933676582316,0.21794871794871795
0,-0.47435897435897434,0.001229621144932737,0.053783400692739555,0.1794871794871795
0,-0.4230769230769231,0.0005753222191445124,0.05252282035794733,0.23076923076923078
0,-0.47435897435897434,0.001414918195080896,0.059082687973395304,0.26282051282051283
0,-0.2948717948717949,0.0006642911900124077,0.0602041379716793,0.36538461538461536
0,-0.5256410256410257,0.002082690031067822,0.053215699972123366,0.27564102564102566
0,-0.3333333333333333,0.0002184148431784136,0.02539219920605262,0.42948717948717946
0,0.038461538461538464,7.149484305062678e-05,0.031157626226515005,0.6282051282051282
0,-0.2692307692307692,0.00017401642487816475,0.03199644877939077,0.26282051282051283
0,-0.02564102564102564,5.8132956970253636e-05,0.03134720263170246,0.5384615384615384
0,-0.2564102564102564,0.00039608113733201447,0.037932160785448504,0.5576923076923077
0,-0.15384615384615385,7.699871930717189e-05,0.03325854591803327,0.02564102564102564
0,-0.21794871794871795,0.00023192549808559747,0.036580450728747736,0.2948717948717949
0,-0.14102564102564102,2.8606727801368983e-05,0.021786913319246298,0.47435897435897434
0,-0.34615384615384615,0.0003121448784080272,0.03237743537072077,0.48717948717948717
0,-0.15384615384615385,7.131984689554158e-05,0.03191015271160216,0.6794871794871795
0,-0.21794871794871795,5.6524496891600466e-05,0.029682784159910183,0.46153846153846156
0,-0.1282051282051282,0.00019055390305587532,0.030913750563324006,0.41025641025641024
0,-0.15384615384615385,0.00035127417291514856,0.04154289942545794,0.5961538461538461
0,-0.1794871794871795,7.525946538411667e-05,0.027637749025781113,0.38461538461538464
0,-0.16666666666666666,2.7961620383104804e-05,0.023337981972361845,0.019230769230769232
0,-0.2948717948717949,8.601453986774389e-05,0.030059481487847345,0.0
0,0.038461538461538464,-4.529563429816833e-06,0.024994942400389065,0.0
0,0.02564102564102564,-6.447560708264989e-07,0.024257570534995512,0.0
0,-0.1282051282051282,4.1278971582224525e-05,0.023952986238014885,0.38461538461538464
0,-0.19230769230769232,0.00020009911100372755,0.031411164539329885,0.28205128205128205
0,-0.20512820512820512,0.00010546479838729888,0.03357458839098814,0.04487179487179487
0,0.02564102564102564,8.414921827118014e-06,0.02766914303167347,0.05128205128205128
0,0.08974358974358974,-5.225681393548576e-06,0.023588731818476424,0.5897435897435898
0,0.0641025641025641,1.180202382297893e-05,0.027462683724354644,0.5064102564102564
0,-0.11538461538461539,3.913038090458192e-05,0.0245739008041273,0.28846153846153844
0,-0.09615384615384616,6.488106732356682e-06,0.018695828897740567,0.25
0,-0.11538461538461539,4.6350147776247e-05,0.02393746810374461,0.3333333333333333
0,-0.08974358974358974,1.581604078378131e-05,0.01742239081101087,0.3974358974358974
0,0.0,6.722573825514544e-06,0.017969976760234624,0.17307692307692307
0,0.01282051282051282,6.785787412648956e-07,0.021426076959665145,0.2948717948717949
0,0.0,2.856156156383374e-06,0.017000127916098548,0.1282051282051282
0,-0.038461538461538464,1.7253028733784947e-06,0.01798487806034006,0.3269230769230769
0,0.02564102564102564,3.1210676485800973e-06,0.02376775625790771,0.3141025641025641
0,-0.19230769230769232,8.211895535332904e-05,0.02082721321986033,0.33974358974358976
0,-0.19230769230769232,9.768149831549278e-05,0.02626822048422658,0.3141025641025641
0,0.01282051282051282,3.928895987814363e-06,0.018195548282280823,0.25
0,-0.5256410256410257,0.0007760527052625674,0.035175850764235385,0.391025641025641
0,-0.5512820512820513,0.0010610441702498647,0.0505293992193116,0.3269230769230769
0,-0.3076923076923077,0.00024142250380520335,0.033640328202133814,0.4358974358974359
0,-0.47435897435897434,0.0010053795312057385,0.050461325569671873,0.33974358974358976
0,-0.5256410256410257,0.001189167206582305,0.045779034594817324,0.4166666666666667
0,-0.3076923076923077,0.00016782963743193597,0.03028345159579009,0.3333333333333333
0,-0.4230769230769231,0.0003995780481563512,0.03317514225463353,0.5
0,-0.4358974358974359,0.0006752983839653204,0.049730715298436465,0.3076923076923077
0,-0.48717948717948717,0.0011030038178835215,0.0397330948080479,0.3717948717948718
0,-0.3974358974358974,0.0005025123168445749,0.04060190191524914,0.47435897435897434
0,-0.4230769230769231,0.00030902398479495583,0.02749192025809249,0.391025641025641
0,-0.1282051282051282,7.283367302777085e-06,0.012835119336984838,0.5769230769230769
0,-0.7051282051282052,0.000776385528593719,0.04270439316520431,0.3269230769230769
0,-0.6666666666666666,0.0008406159978697495,0.045261254631899034,0.3269230769230769
0,-0.358974358974359,0.0005183699461577895,0.029316286915050175,0.3782051282051282
