type,zcr_diff_mean,zcr_exceed_th,zcr_third_central_moment,zcr_std_of_fod
M,-40,24,0.00045080178056912623,0.047755850155077426
M,0,17,4.3847348373831785e-05,0.042288910658133165
M,-48,22,0.00047969298384823415,0.040241295537106384
M,-8,3,-5.716456868276371e-06,0.024558264385392173
M,2,23,7.1968393070681224e-06,0.037762316486147925
M,-2,22,3.0056987667640456e-06,0.033557359168634664
M,-34,31,0.00012849157945723727,0.048066641717884495
M,12,34,-1.9142882371353993e-05,0.041664167596340826
M,-2,34,4.2966909942885135e-05,0.058018630137992605
M,-16,28,3.276236124248213e-05,0.04165210292360339
M,-14,32,7.73242523852428e-06,0.037341149845942764
M,-6,21,-6.91346316148344e-06,0.047076141976922004
M,-10,26,0.00020417743297476717,0.04716643525319375
M,-6,23,1.3969416352542542e-05,0.045555711254458335
M,-10,34,7.024530696450788e-05,0.05191688094206385
M,-12,22,1.101439635213118e-05,0.0327229556278064
M,-18,37,0.000369208275845348,0.041629621984669817
M,20,18,-6.704013333388177e-05,0.04092226590382648
M,-4,21,-1.2847838049959579e-05,0.0487134025137789
M,0,25,-7.460972275860563e-06,0.049593272878276806
M,-24,24,8.363035360493304e-05,0.03539649918237339
M,-18,23,2.4099766605959123e-05,0.03585596692499903
M,-14,29,1.619811567878985e-05,0.030510165987023607
M,-2,16,2.5702262831063523e-06,0.028935262601891654
M,12,13,3.3554032082123163e-06,0.027394093059616608
M,8,14,-1.2050467523569553e-05,0.032855532893082254
M,-4,30,1.3886812764258658e-05,0.038817759448363603
M,-20,34,3.0902649028931995e-05,0.030758758271035205
M,-8,48,4.229766575025939e-05,0.039090372497092504
M,-10,25,1.900252182699113e-05,0.03695537192187364
M,4,30,8.100418265253169e-06,0.03816254351546057
M,-44,43,0.0007926446038218325,0.04391711995629485
M,-36,45,0.0005049657397504031,0.04615031910518163
M,-8,39,9.214403255171958e-06,0.035475369996323204
M,-10,35,8.032205364765827e-06,0.03914023428124984
M,-14,31,6.948484096114104e-06,0.044962252286966695
M,4,34,1.149634487245449e-05,0.0463852912309382
M,0,39,1.0893956643394028e-06,0.04213166428345514
M,-8,40,1.0623083313151108e-05,0.045436962910820375
M,-26,41,5.478841725617264e-06,0.030268676529244965
M,-2,37,5.58947991761144e-06,0.03192706508947661
M,-20,29,1.4209465675420937e-05,0.03276433294649159
M,-18,46,1.580218439915675e-05,0.029555051952266594
M,-24,33,2.0913917135216243e-05,0.031054156418025128
M,-14,50,0.00010569534476787017,0.042973102360319954
M,-8,42,2.1347662571807997e-05,0.03684137061201351
M,-12,44,1.4148149825920294e-05,0.030584297990312138
M,-6,48,8.318907443082652e-06,0.03312692498837983
M,-16,39,1.1576233921174947e-05,0.034948568806438894
M,-20,46,6.688331087580208e-06,0.024326115523495555
M,-10,53,1.5243164222857271e-06,0.02824350884185816
M,-10,59,0.00016260741407350503,0.04049491402374141
M,-10,40,8.675085193797383e-06,0.04635255284792999
M,6,32,2.795518501699456e-06,0.041136289339716775
M,-2,35,5.096508422437421e-06,0.03579095185365784
M,-26,35,4.5053530135502205e-05,0.04646029613275241
M,-4,29,1.7191234610136272e-05,0.03753247474076892
M,-2,20,-1.032709999546367e-06,0.03542741710390968
M,-6,29,2.9018980470105484e-05,0.0387199923265225
M,-10,43,1.3007103003279443e-05,0.03641417843449552
M,-10,33,3.375331159713156e-05,0.042032102750747605
M,-4,33,4.521385376554366e-07,0.037981068840216965
M,-2,38,1.890211411146325e-06,0.03982987086536375
M,-6,25,2.762733817517235e-06,0.04290857195634501
M,-22,36,5.686811807692359e-05,0.04079572277383887
M,-6,36,6.036369108931298e-06,0.04057823282222546
M,-16,36,6.8629163412696325e-06,0.04519610632287628
M,-2,26,1.1108094069161217e-05,0.03643194395758119
M,-8,34,1.3219856643772973e-05,0.04022141176034259
M,0,23,9.416456230497177e-06,0.0412305963635925
M,-16,29,6.35749759524095e-05,0.0371846334250412
M,-42,37,0.00016906032038876918,0.04299464100196606
M,-4,36,1.0110861169871326e-05,0.04271744915364017
M,-10,29,4.099660497165773e-05,0.03511441005038042
M,-6,34,1.6866764509311937e-05,0.04233155603659608
M,2,34,5.466996057136285e-06,0.040838716301463476
M,-2,38,1.8728568844049997e-05,0.043862262184268634
M,2,39,1.1770715357088892e-05,0.041595606011205474
M,18,46,7.874055082343034e-06,0.03121886268198424
M,8,41,-1.0024636632771566e-05,0.03373664109465946
M,2,39,2.479413219293463e-05,0.031455069280245634
M,30,10,-0.00012519370578412473,0.03512002127541106
M,-14,46,2.303538888452449e-05,0.050671756847391995
M,-12,46,3.269858389979371e-05,0.04752453332461996
M,-4,34,9.061071686536051e-06,0.04359310304957898
M,-4,33,1.4895495848661725e-05,0.04317751598193318
M,-6,43,1.5900750355903873e-05,0.04462040724860819
M,-36,39,5.8314136275837096e-05,0.02885175203309634
M,0,36,9.152202424425107e-06,0.04431973333585164
M,0,33,1.0882177086236812e-05,0.041759877079839344
M,-6,40,9.133372596523146e-06,0.04115947920050997
M,-4,41,2.4298699101967966e-05,0.04221798712381575
M,-10,36,1.7176980330380777e-05,0.03956131128025502
M,8,29,3.6652949584925336e-06,0.03564292347402478
M,8,35,5.949175117009613e-06,0.03969357574067993
M,-20,34,4.2817843161986296e-05,0.04436775986033986
M,-2,38,2.7222837391841454e-05,0.0494742265598355
M,-12,53,0.00023781092813121303,0.04574707736226772
M,-12,48,6.403661128069802e-05,0.03589220417155725
M,-6,36,2.214485370335809e-06,0.03271636974164954
M,-60,29,0.0003568467583202245,0.04923611106907751
M,10,37,9.34380396307704e-06,0.04076688376388745
M,-2,32,0.00027102705964344515,0.05681815996377375
M,-26,34,2.361380654772947e-05,0.04160615190071752
M,-8,32,8.018831951535673e-05,0.044800792943345505
M,-20,35,3.142381055330762e-05,0.044858647423556976
M,-42,24,0.0005703862043813062,0.04170312824222184
M,-50,26,0.00036287017623072424,0.04345106130690698
M,-20,38,0.00014156527963047198,0.049850108814710796
M,-28,41,0.0001917764672589182,0.034904180133435
M,-28,30,0.000202448093517499,0.03946847584887136
M,-10,24,9.772547096327084e-06,0.04601957863269623
M,-2,33,1.3847384233907164e-05,0.045321449600790535
M,-24,26,0.0002527553999157129,0.04170968266853282
M,14,28,-3.2097742869564394e-06,0.037689549662351454
M,-2,42,3.271146591405589e-05,0.04431696747198883
M,-20,40,0.000159674323487032,0.04576893218588418
M,0,40,9.584491036422098e-06,0.0388591387845282
M,-38,24,0.00028076948152177714,0.04406351802458696
M,-16,31,0.00010523155604879816,0.0345257994842521
M,-12,45,0.00031317358072622533,0.04293101505152489
M,0,29,1.1950242639462873e-05,0.03702008400831989
M,0,36,2.922545168417078e-06,0.03899295760061316
M,-6,33,1.1809507791019148e-05,0.04000702333462778
M,6,40,-8.31638459380158e-07,0.04702333593755216
M,-8,33,3.0930777742195784e-05,0.04191505594762494
M,-4,37,1.6629132607255498e-05,0.041750451864912136
M,-4,38,9.399133624672292e-06,0.04381195843166994
M,-16,31,9.231612826017471e-06,0.039185092402094064
M,-2,30,8.715629084474797e-06,0.03785718864802846
M,-8,31,1.2466141393168308e-05,0.043331875281736876
M,4,37,4.39990108207431e-06,0.0384915624549027
M,-6,22,3.0879610420915234e-06,0.030761757683357836
M,-4,46,6.474790454358281e-05,0.04563659069774373
M,-8,34,7.559640545625852e-06,0.037930075490453075
M,-10,37,9.080888247033954e-06,0.04168214140553643
M,-8,40,2.066600135082957e-05,0.043193037783175826
M,-52,39,0.0007927705150749917,0.06500489812884795
M,-30,28,0.0004190990008790345,0.04099975704610427
M,-22,35,7.008624683622227e-05,0.03958169042635503
M,-24,36,7.790531683768588e-05,0.04957270016389509
M,-22,32,0.00017973376968873656,0.047071262777673165
M,-6,39,2.2524614789327525e-06,0.03993139989815637
M,4,40,1.8484194233564523e-05,0.0407551238602364
M,-12,33,2.3504920857604776e-05,0.038520364069911765
M,-16,40,5.092392592962541e-05,0.04295973961514524
M,0,33,3.7076492424180006e-06,0.0416002427801207
M,4,28,-2.8819899744366154e-06,0.03909088448248877
M,-26,27,0.00019146902624345144,0.04735814727540744
M,-8,37,6.879242603924768e-06,0.04080639792507955
M,8,35,6.930104743768236e-06,0.03473649843544069
M,-14,38,0.00010503363979592163,0.036835275449566024
M,4,28,1.0863635794841346e-05,0.040210534413941235
M,8,41,-9.42087221219511e-07,0.04142898537047572
M,-10,29,2.0901704070419864e-05,0.04305232931104477
M,-18,38,0.00011435529790051708,0.04199646328481548
M,-12,37,1.599863849227897e-05,0.03585794548193048
M,-16,38,1.8899979061879475e-05,0.04153545919600817
M,-2,33,2.0141184930275238e-05,0.04715910478728314
M,-10,37,1.473165032757944e-06,0.04635509984570861
M,0,29,1.1822149537338642e-05,0.03954997616007423
M,0,33,7.3092831404739385e-06,0.043915403052613655
M,-4,39,1.2155021385010856e-05,0.03784169482289312
M,-8,28,1.5994541915341648e-05,0.03851753363181932
M,-22,44,3.213640698925076e-05,0.04302279777531519
M,-14,31,1.0844993156997436e-05,0.043176321303801175
M,6,35,1.252719512456094e-06,0.04104717268629078
M,-8,38,2.1249643807905363e-05,0.03402027459250134
M,-46,33,0.00026943122263484615,0.04768399304747688
M,-10,42,1.475846773177109e-05,0.0405264472496862
M,-2,34,2.788120559731608e-05,0.04783241616209671
M,-6,39,7.398598885965229e-06,0.04212117278613827
M,-14,39,2.999597269319704e-05,0.044147918233052426
M,-20,43,4.448495142888809e-05,0.04982371336758217
M,-20,42,3.959117230333181e-05,0.04220685953336811
M,-58,35,0.0004757383200824486,0.0228651391748825
M,-58,39,6.74117945201136e-05,0.02285603771012448
M,10,54,8.842409481335747e-06,0.02614071210544575
M,-8,59,2.32537583175033e-05,0.03490558537828458
M,-26,39,0.00024474404764189496,0.03692271081914482
M,-22,51,0.00037859968091486694,0.033979724462050956
M,-46,43,0.00028572739191529844,0.0343848208634014
M,-6,63,5.7500608424508015e-05,0.03299361984874382
M,-44,42,0.00019146172257118014,0.043943085342299085
M,0,64,0.0001434679312412688,0.039700786890703714
M,30,59,-0.0002840522995789745,0.04089373418005748
M,-32,44,6.183110605627943e-05,0.03267868278292157
M,-20,48,9.984047735360939e-05,0.02978437339540803
M,2,41,-5.7305561350973864e-05,0.037693794091351436
M,-2,49,4.087930108306614e-05,0.030000287903275635
M,-72,32,0.0002017057970007221,0.023242642509824732
M,14,50,2.5789435949462764e-05,0.031014346018472565
M,-10,58,9.14487052289939e-05,0.035085056889379504
M,-16,38,1.98759216384141e-06,0.028239602472186657
M,-52,39,0.0007737921691464844,0.03478475579278087
M,-30,44,0.00015654410449235864,0.04055487021468518
M,-52,41,0.00010063079758597971,0.0241573578743404
M,-18,49,0.0001538546679312853,0.030882053122824035
M,-28,46,2.055166600327677e-05,0.01904200981215406
M,-46,41,0.00018095213494964503,0.03476443979504554
M,-44,53,0.0008232531840648138,0.04325820263939286
M,8,68,5.757912181849346e-05,0.026332074405758677
M,-44,45,0.0003026290404863695,0.0484685676545604
M,-46,37,2.9364248880136252e-05,0.017004685102897026
M,-30,47,5.848553298812363e-05,0.03225456433828009
M,-36,41,9.984928710223456e-05,0.0309825022276574
M,-28,43,0.00038614855533883606,0.03714659956071514
M,8,58,4.418374740204521e-05,0.038956292349231404
M,-36,49,0.00016090460194556573,0.04135003407123377
M,-32,41,0.0001232407820620451,0.03652255284166413
M,-8,69,6.589961665639198e-05,0.03489650838040149
M,2,49,2.2549907864581852e-05,0.035334254466263246
M,-76,25,1.0202325925601491e-05,0.01304598659512253
M,-32,49,0.0001603999520846731,0.0322433008485185
M,-16,52,7.171927544962255e-05,0.03124850476186669
M,8,53,-3.5146606006710835e-05,0.03545235656679083
M,-8,51,7.688895610797312e-05,0.029039113169295565
M,-54,36,4.8598370220358125e-05,0.028808136740513326
M,-34,46,0.0001644036102938518,0.03662155309956044
M,-48,43,6.364988812064013e-05,0.03311702960216302
M,-30,52,0.00043599723012259256,0.035444130157750484
M,-14,53,8.00578182955933e-06,0.03307976017487656
M,-2,48,5.769657014600061e-05,0.03351109045954021
M,-18,50,0.00015459218321033197,0.030763498572410616
M,-42,36,0.00012520663724871885,0.033404070053162656
M,8,62,-1.1342506895366216e-05,0.03237152543280527
M,-44,39,0.00010721510050351126,0.026339938210885303
M,-104,6,2.880135592219234e-07,0.003138474159914768
M,-110,2,1.5264107219711384e-08,0.0022242817719120606
M,-2,55,0.0002125022300139106,0.032712069762725046
M,-26,48,0.000210034946080035,0.04184264975526206
M,-10,52,7.765821864061648e-05,0.035158239002615825
M,-62,39,0.00011290248575035355,0.03174837660165832
M,-12,65,0.0010348365664581722,0.057523418696013136
M,-42,46,0.0001565805025479292,0.04002886919622961
M,-30,52,7.413403229281708e-05,0.03905156797487324
M,-10,52,8.900729073722459e-05,0.046324497261386696
M,-20,40,4.160551422750613e-05,0.03802198383832238
M,-16,34,1.2417485935829571e-05,0.03539325523526435
M,-34,47,0.0002574057537692906,0.052658513542958696
M,-12,49,7.779808076578946e-05,0.0465879030658725
M,-28,47,8.240360998317453e-05,0.04248522786340955
M,-36,39,0.0004750677657440876,0.04293460713355936
M,-22,47,0.00012210717113734408,0.04247883353629471
M,-34,38,0.00019027681180374057,0.04045380550807969
M,-22,46,5.5633694450403386e-05,0.031791124468120435
M,-16,36,8.567434561926547e-05,0.03620719967867534
M,-28,45,0.00019539247615504832,0.0429754300764276
M,-18,39,0.00019070970180707988,0.04572968642445181
M,-20,50,5.781789750640049e-05,0.04404625080003833
M,-2,47,0.00010202068036925475,0.04364393992117846
M,-16,32,7.924527854147731e-05,0.04093779024822967
M,-40,27,0.00038247443853993115,0.040020469076231434
M,-22,28,7.56449426690849e-05,0.035271827091431555
M,-16,41,6.551506490700514e-05,0.04499813883593704
M,-14,31,3.111358909142402e-05,0.03301942069441276
M,-36,43,0.00035153667961227255,0.04475755663533025
M,-8,22,4.707341427152262e-05,0.03705392904060193
M,-12,34,4.245160932395129e-05,0.03214081086797327
M,-22,35,0.0001151537507182977,0.040178318882620634
M,-38,39,0.00010297581949156498,0.03845387778449242
M,6,42,-1.1008406571145091e-05,0.03717257275320947
M,-28,43,7.04727767630264e-05,0.0400128120145912
M,-48,46,0.00036334237952825036,0.03642243296840969
M,-10,53,5.1186200270225744e-05,0.03173099764449478
M,-6,35,5.392992503110823e-05,0.04727845433527711
M,-10,43,4.301464347554962e-05,0.036534385960657056
M,-18,44,0.0001231420360093124,0.044391223233794574
M,-30,37,0.00018483128824684766,0.04137210564297967
M,-8,31,7.4319208996486295e-06,0.03280489034738555
M,6,43,1.364340262095786e-05,0.03671817836249335
M,-12,34,0.00015773437709397682,0.04215857462583076
M,-4,35,6.444490904076148e-05,0.039934259267852594
M,-14,32,2.7153853312805018e-05,0.0356915452609467
M,0,36,6.738221107323952e-06,0.03602212564546935
M,-16,43,8.414331863750971e-05,0.03890052474927939
M,-14,42,3.883570392817416e-05,0.03584005641892192
M,-4,46,5.798201168927269e-05,0.0484640948731412
M,-20,47,0.00011199147138827018,0.0494496911937023
M,-24,40,9.981018930775888e-05,0.03497132272325971
M,-44,26,0.0009367535513550001,0.043024073455672135
M,-18,43,0.00013220871066611315,0.04269888215484728
M,-4,35,8.750961819972067e-05,0.04756320736336976
M,-16,45,0.0005467422613290379,0.06264090174491938
M,-20,47,0.00038080040833077705,0.05591452930953694
M,-20,33,4.0150107163155025e-05,0.03907749733280945
M,10,82,-0.0013760695600824463,0.029579554652757835
M,4,1,-1.170150811897934e-05,0.03053656117701958
M,-14,36,4.7540986922609746e-05,0.03568263207398612
M,-34,40,0.00017940863621012827,0.03612045839792207
M,-30,41,0.0002060449851566972,0.05237900712236538
M,-10,46,3.5593540579374636e-05,0.03592723811991988
M,-36,55,0.0004588898699160803,0.04822442865436935
M,-8,59,0.0008495543809801127,0.06376367660947398
M,-22,53,0.00012219215025623288,0.036524301859536236
M,-12,46,6.474493511963224e-05,0.03254641649134366
M,-14,50,0.0009138614752613735,0.05636022227904947
M,0,52,4.842911037915234e-05,0.03493628997761556
M,-16,53,9.624316673714917e-05,0.03588170498742169
M,-4,50,2.219244853031226e-05,0.03574903512526453
M,-10,49,6.393645724394257e-05,0.04037846026159882
M,-24,34,0.0006070377313832532,0.04637414811845419
M,-34,50,0.0007269858141751237,0.05901310369036228
M,-56,35,0.005940194703403934,0.0963696148345013
M,-42,41,0.001599324801032981,0.0452751475370936
M,-2,57,0.00015911871294115889,0.04687045087623765
M,-52,32,0.005723554266034731,0.08339825176774271
M,-42,41,0.0005041822761154823,0.0551165533797213
M,-36,45,0.0005681360843882157,0.04977280203612411
M,-32,49,0.0003355469181752865,0.056759117140906555
M,-42,39,0.0037762110695903984,0.07798816730507295
M,-18,49,0.00013879147341730306,0.038231877130803026
M,-16,46,5.512756887794672e-05,0.03229318115026096
M,-36,38,0.0008071984103912036,0.05209515087631948
M,-8,54,4.466254049214892e-05,0.03798784593466283
M,-36,43,0.0013779917402789558,0.05965087148220066
M,-10,49,6.52912196749121e-05,0.03606517407929268
M,2,51,1.859971217754179e-05,0.031360639733794785
M,-26,46,0.00015629991730387613,0.03896539987374378
M,-12,41,6.573294485908903e-05,0.03785897752147655
M,-68,28,0.014690545218376618,0.10675449446254408
M,-48,34,0.010072213837343306,0.08865252977557776
M,-8,49,0.00017128506946703442,0.05466722266222041
M,-8,40,0.0011269887690187619,0.07614165001319434
M,-34,40,0.0028699948691999653,0.07593041681925417
M,-60,30,0.005505250605057601,0.07776251924326338
M,-18,50,0.00017808171717983344,0.04200818268909496
M,-32,43,0.0026809897558183007,0.08212129742229617
M,-28,47,0.0012248990991876828,0.06928645936990052
M,-28,40,0.0008389080422425937,0.050096666128498474
M,-8,52,8.583182546761874e-05,0.03499767569551867
M,-18,49,0.00043396672175810894,0.05042523531039444
M,-14,57,6.932123902898636e-05,0.03902712574746998
M,-18,46,0.00010824981688540056,0.037940704072116034
M,-2,48,4.1011691596831166e-05,0.03411486876457581
M,-20,56,3.743476366867163e-05,0.036416941845851085
M,-44,35,0.001295825584678043,0.051889536802706096
M,-78,32,0.003188868480311937,0.06001075795220739
M,-36,44,0.00042775329031994144,0.04772894624637337
M,-36,40,0.0008329516301292101,0.04983833018256976
M,-4,53,4.8508119306865924e-05,0.04245697369014578
M,-52,40,0.0014623947782952432,0.06463588993498962
M,-26,53,0.0003523749246754009,0.0568237803334654
M,-30,49,0.0004503127519423056,0.04588527411592846
M,-62,33,0.0009417707835536851,0.0514809962038202
M,-62,37,0.0012830530265404343,0.05178380815418912
M,-18,48,0.00023716975371011848,0.05283896761034205
M,-26,36,0.00025562780753369695,0.04803977647507657
M,-30,49,0.0001043389969999546,0.04173001870166765
M,4,59,-6.456604855828278e-05,0.048777991819495985
M,-18,48,9.26751186726183e-05,0.05409121991122307
M,-12,52,0.00026392794268286944,0.06342604790784802
M,-6,51,2.0267192091940062e-05,0.046240958312035854
M,-6,56,0.00011259979210853421,0.049509866372497977
M,-12,48,0.000253659957110752,0.05343402800051659
M,-10,59,0.0011165715614719362,0.05853496694357076
M,2,30,0.00011117342181856664,0.046896706658288746
M,-48,41,0.0011455156149694484,0.057378968495900656
M,-16,54,0.0005060111603077715,0.04468240757045179
M,-28,43,0.004948401338000136,0.09880628007529485
M,-14,51,0.0003176634581413031,0.05375518346306526
M,-24,34,5.880893103249506e-05,0.026526774351413138
M,-22,60,0.0005344638642019794,0.03780201814162446
M,-40,45,0.0014176982463954314,0.04307286897903754
M,-30,32,0.0008075252887490234,0.04363006024997374
M,-18,35,0.001873923260701334,0.06461911624842767
M,16,28,0.00011452104407687129,0.04073083233689941
M,0,21,0.00010508686058624188,0.03716866773592256
M,-24,36,0.000437189532919167,0.05041302738704715
M,-44,31,0.003410063563096134,0.06086347336499483
M,-30,35,0.0006407531180349297,0.052711867336894244
M,-22,34,0.0004467725858251702,0.049976986057710816
M,-24,37,0.0007665114964228597,0.05413822772337977
M,-30,58,0.00043493983164628224,0.03413651494976671
M,-32,60,0.0005715730906634418,0.03701267700680041
M,-72,37,0.0006773717968678343,0.038854573948440135
M,-30,45,5.67837685956221e-05,0.02646114813930279
M,-8,35,0.0005764405587412957,0.05467121129011144
M,-14,52,0.0009781614823888693,0.050986539406440635
M,-26,47,0.0015927036545572673,0.05356815989250105
M,-4,44,0.00017821358370395793,0.03448636663326801
M,-2,45,0.00010831122236027016,0.040777200517767745
M,-10,41,2.400563341518276e-05,0.03031170189820396
M,-8,51,0.0002229515352803338,0.05354530700450069
M,-28,45,0.001963270555273793,0.057145394520668726
M,4,46,0.00021357832411550128,0.034825738875992635
M,-20,50,0.0001852942583909068,0.04688601695680079
M,-68,27,0.015402265641280409,0.07826810466214627
M,-36,44,0.001585636664953945,0.06095830159623056
M,-28,46,0.0013570529969101036,0.06326608527378298
M,-46,42,0.0024865619527971437,0.0656746982830161
M,-70,30,0.01035780135369269,0.07780170893413982
M,-26,46,0.00015885640423379926,0.032086769122283594
M,-56,40,0.0001277299108191647,0.03255731711620546
M,-14,49,0.0005865227179684087,0.05837778186833026
M,-90,28,0.016511569451765146,0.054665098276364794
M,-54,37,0.0049625702674677636,0.07908458173424622
M,-50,30,0.009924747752926056,0.05324879520246685
M,-48,43,0.0016967594881811575,0.058141842097221896
M,-42,50,0.0002583923090556386,0.03561596197052351
M,-58,39,0.0034867040270075878,0.06386044578890247
M,-30,43,0.0007569401141401287,0.05566393220262315
M,-16,52,0.00013074115926289674,0.047311533961767294
M,-16,48,0.00032083783161261534,0.0489487648129552
M,-36,38,0.0001289393443802895,0.03658533240961695
M,-30,50,0.0027668151327299175,0.061519342370429
M,-48,39,0.008563330572119566,0.0744444432949022
M,-10,46,0.0003113134924286015,0.03554588154097336
M,2,62,4.1592347771373796e-05,0.03884676881612703
M,-20,47,0.0014477737192653277,0.060632147107087773
M,-26,47,0.0021819466198672952,0.0602345275763049
M,-26,49,0.00032165064916411004,0.032982686130208334
M,-78,31,0.008255977081104685,0.0741771513768089
M,-24,42,0.0012480449827715343,0.0525922751177416
M,-24,48,0.00019122475977313908,0.04411372355798611
M,-38,34,0.00014367787319477616,0.03533807147769159
M,-38,37,0.004155007942814815,0.09060471100110887
M,-64,31,0.009544295855496352,0.06978478923732771
M,-48,39,0.005181175545972309,0.0719728691459247
M,-52,43,0.002725568822200588,0.07609354068263773
M,-34,40,0.0018771721493832788,0.04915888409319479
M,-84,29,0.017147884193101686,0.0756595606839148
M,-28,47,0.0010509989983253929,0.05980711575485013
M,-30,52,9.308324426864965e-05,0.03530643605428143
M,-24,41,0.001029847297271961,0.041989826316825504
M,-54,33,0.007531897632917797,0.07792243811679064
M,-36,34,0.00013356177528713533,0.03052251321398495
M,-42,30,0.009083996089905856,0.09585164190733306
M,10,52,7.251829069641468e-05,0.05903965136153989
M,-20,56,0.00047238291678965437,0.05211974034875278
M,8,51,2.8602988501181356e-05,0.042738678341323666
M,-26,46,0.003035805259923229,0.0661451860993129
M,-42,46,0.0021301585707184287,0.05380403359404392
M,-4,62,0.00034168696228879174,0.04319572733511606
M,-4,59,0.00011637185218029659,0.03734127158296211
M,-12,53,0.00042914360377772074,0.053201338989610734
M,-14,55,0.001279899583042177,0.05753918199426502
M,-40,36,0.000125265629368052,0.03543998082116175
M,-32,52,0.0007865238346229812,0.04537809847266241
M,12,36,0.0003699600960231216,0.054885308243203756
M,-20,41,0.0030891743426458033,0.06501254147963838
M,-2,50,0.0010409801753524532,0.05804929157876403
M,22,63,-3.1928446235862717e-06,0.04303119472644932
M,-16,46,0.0005002279998936716,0.053304873460069846
M,-20,47,0.0014936136061995484,0.06653695303452495
M,-40,43,0.0037059734575326762,0.05704036990748651
M,-16,45,0.0007473213809713559,0.04715972028742545
M,-26,44,0.0012153485242430118,0.052170899931194906
M,-54,30,7.866186613319384e-05,0.020971952916102866
M,-14,57,0.0007473109189912922,0.05494538751579998
M,-18,48,0.0004357210554854222,0.04614151251585806
M,12,56,0.00020453018188911856,0.04409207447586365
M,-34,45,0.0010992764427019003,0.04823064934162222
M,-18,47,0.0007100227263743563,0.05401114045675217
M,-14,43,0.000544260724514246,0.05001299021260732
M,-6,44,0.0001641549601867084,0.04572272968151344
M,-28,56,0.00019199786492326307,0.03689241717460105
M,-36,54,0.0002836696016432805,0.04023291015052992
M,-38,45,0.00030181317816620657,0.03871900981745065
M,-66,41,0.0005318959373486366,0.02988989232466468
M,-28,49,0.00031330649153474564,0.04041710792437146
M,-36,49,0.00030822208379960216,0.04026093120343998
M,-28,52,0.0002623008914485547,0.03995700038940546
M,-36,49,0.00025090448967088265,0.036447736610711864
M,-42,47,0.0003832710199097865,0.041817664059690576
M,2,35,0.0001261474741121569,0.04726857287612961
M,-40,27,0.001099647092228528,0.04802076944511669
M,6,40,0.0001528069365056168,0.04561762934659127
M,2,27,2.0463586773218093e-06,0.04183540301830092
M,-18,35,0.0007416831849435767,0.0549180927332727
M,-34,58,0.0063596057763086866,0.07539280386808454
M,-28,52,0.006201922084012923,0.07664107091053146
M,-36,39,0.00031987576482053325,0.0385655581546873
M,-30,54,0.00018274423772052708,0.04213787961712545
M,-34,48,0.0004999393011577091,0.046699316827265455
M,-34,52,0.0001435095227791237,0.0383777365544547
M,-40,51,0.0005044339447750198,0.05523048203257699
M,-30,45,0.00037586251386064173,0.049698208526640385
M,-22,50,0.00028207442933377876,0.04312629494603098
M,-26,49,0.00019184356844863118,0.04877409007051022
M,-6,53,6.921573594047225e-05,0.037529587131448425
M,-32,42,0.002576056176432689,0.05906002878856377
M,-34,36,2.3978549107417168e-06,0.015820704284026224
M,-94,26,0.0057660448801367566,0.050383650402947996
M,-34,32,3.4636998522191e-06,0.01471510436612953
M,-12,37,1.3553272637533927e-06,0.017043604657195933
M,20,70,2.2563249603332937e-06,0.015188487115684693
M,-2,35,3.7337314824756153e-06,0.016923297653040247
M,-18,46,1.4642578674393802e-06,0.010913039504491379
M,-24,54,6.842175217300747e-05,0.030220617209886416
M,-16,46,0.003683957493409349,0.06086704454033126
M,-76,35,0.0003658096143828134,0.04128684302775998
M,-78,38,0.005956188455439138,0.07516701054370818
M,-72,37,0.0005233500032360594,0.04409513235588035
M,-40,48,0.00024868489034519177,0.03724537899382042
M,-56,48,0.005226184431496189,0.06872427787793042
M,-58,43,0.0004470773672334902,0.04520712436126958
M,-54,39,0.001514740657703708,0.036566988284753695
M,-24,51,0.002347525550622441,0.06638484793745467
M,-10,60,0.00015760457172208815,0.0405104607932801
M,-40,51,0.0006153917419188998,0.04035736231010367
M,-30,36,4.019811072562568e-05,0.026031137481967698
M,-22,50,0.00014677915121479057,0.035883593706950184
M,-46,43,0.002053155457105889,0.0578256356068627
M,-14,50,4.722428571702507e-05,0.027365958752392717
M,-72,30,0.00436665449804411,0.057298123803295624
M,-40,47,0.005530371049994057,0.08214160500102882
M,-48,44,0.0038263867207779076,0.07335882926735546
M,-56,36,0.006012095471882759,0.06479816339455366
M,-52,43,0.005213773739829573,0.07278808070850934
M,-74,38,0.011055909256474313,0.10111799438043795
M,-58,40,0.0026650972748443343,0.08930258434189989
M,-44,48,0.0036983873642002776,0.07974460890517186
M,-50,41,0.0029107079573614265,0.08034625271918704
M,-8,50,0.00019981079795559575,0.042761421729838926
M,-34,43,0.00027956545898702407,0.04705626553537036
M,-28,52,0.0004592861013048116,0.04511859832363433
M,-40,56,0.00016668709277666553,0.04153988595939772
M,-44,50,0.00048320808234872083,0.0569835075827086
M,-30,45,0.00031036252807381255,0.049781612095197075
M,-74,38,0.0001783583368695915,0.03707507951877935
M,-26,42,0.00024589793479683875,0.04448036928130935
M,-18,55,0.00023410514174216837,0.045562934102791046
M,-18,52,0.0002994765586994108,0.041399308672013115
M,-42,40,0.0019906962544851215,0.07922819279467422
M,-52,41,0.005612911663658155,0.06714313034211336
M,-36,40,0.0008653684411309792,0.047350041791027905
