type,zcr_diff_mean,zcr_exceed_th,zcr_third_central_moment,zcr_std_of_fod
S,-46,152,0.0006881163189419511,0.06011896297569469
S,6,135,-3.623650743853466e-05,0.04998988480077813
S,4,150,-5.158048566611991e-06,0.048515141069991025
S,-20,119,0.0003302317726577962,0.04790597247602977
S,-30,118,0.0016007928880298204,0.06282232907865977
S,-32,136,0.000843718387098391,0.06714917678197628
S,4,131,6.731937461694411e-05,0.05533828606334694
S,14,145,-4.180545114838861e-05,0.04717746363695285
S,10,121,9.441619058383144e-05,0.05492536744870929
S,-18,69,0.00031304304723665533,0.0491478016082546
S,-15,62,5.190485385885346e-05,0.037391657795481134
S,-18,69,0.000370801182209976,0.04787493620748922
S,-56,115,0.004503363061088445,0.06866604487311156
S,-94,16,0.0073258111702777145,0.06489247427424062
S,-12,1,1.9451770196383264e-05,0.01982673518912285
S,-94,32,0.005497886450956213,0.08334211625285723
S,-96,30,0.003673816262200443,0.06573489348119767
S,-100,25,0.009450302679792492,0.0765002890377908
S,-118,19,0.008581794904838343,0.0719897235066438
S,-98,29,0.009938879207720313,0.0682603695004985
S,-102,27,0.01421056243037419,0.0791009593019294
S,-106,20,0.004118436469847715,0.04864067860116628
S,-88,36,0.005748932333465283,0.06249697937659802
S,-62,10,0.0010987696577835363,0.03789018161642313
S,-104,16,0.007061329456557454,0.04514651159545577
S,-8,85,0.00021459719726279352,0.04530065294664127
S,-8,82,0.00010714444277374183,0.04118952486875741
S,22,89,-2.8716544389996546e-05,0.035868461879142666
S,-12,66,0.00012280770314115072,0.04280492477664632
S,-18,81,0.00029901035618507823,0.045466282422320724
S,-20,68,0.00018486002868173325,0.03295188175408736
S,0,91,0.00012687152832822058,0.04443527068692333
S,-12,72,0.0007439117656271883,0.06053917518886622
S,-20,107,0.0013927217440234474,0.06979625948811617
S,-32,57,0.001064695813160876,0.05664704158747833
S,-32,61,0.00027739229974574684,0.04164210011186399
S,-12,90,0.00015415812590684538,0.05038266671526328
S,-10,73,0.00013939240501337715,0.041842373710296865
S,-24,61,0.0025479781651259604,0.05357110515937565
S,-8,86,0.00012688491874463884,0.038320642265195756
S,-6,53,9.256664334305217e-05,0.03819844056533331
S,4,78,4.114527335992611e-06,0.03902164968595925
S,-8,64,0.000170481327334393,0.03907292780700609
S,-8,53,3.441892074544e-05,0.037632229299234515
S,6,81,-2.003545417227437e-06,0.032808207083840794
S,10,88,-9.090567691586322e-06,0.03578625774283073
S,-6,66,4.7861346036633126e-05,0.03471773918964735
S,2,61,0.00023388325826806245,0.043278357890007176
S,-6,60,0.00023917598015145384,0.04660283867314213
S,-4,76,0.0002893694568092405,0.04351849723676205
S,-8,62,0.00013227158552140227,0.04898133046764815
S,-20,68,0.0003037755408340876,0.049757127183062806
S,-26,105,0.00014600809534946017,0.044798761776888026
S,0,72,5.420858108436115e-05,0.03821472543583387
S,-20,102,0.00016603970617338226,0.04697852813847858
S,-26,92,0.0004701126171784216,0.052669518396567125
S,-6,75,1.966586994835927e-05,0.039976140695725706
S,-6,79,0.00011843486174087162,0.04574286465819067
S,-34,87,0.000374168477847398,0.05592162534537628
S,-54,91,0.004698384506183056,0.08651285056865167
S,-8,76,0.00024869871333275397,0.055346798912738575
S,-26,85,0.0015489678785900343,0.07179686163759723
S,-40,93,0.002362988314104145,0.07570590063478173
S,-8,83,0.0002698581062780862,0.040500580195258
S,-14,64,0.00021987946392587146,0.038459785486082684
S,-76,40,0.005128744161203284,0.04735715762359909
S,-58,64,0.007382766914518659,0.0632540214382268
S,-26,57,0.00019230393331227128,0.041563984414140887
S,-30,73,0.001752381451383579,0.06649655259175889
S,12,67,0.00017533194549115323,0.04068268713137395
S,-10,48,3.6374436778504736e-05,0.024814124285941912
S,-102,22,0.003750146099850784,0.06392070616343644
S,-104,17,0.005019350063117578,0.0609043512411389
S,-74,38,0.002280748947120137,0.06474128710378972
S,-40,24,0.00027019219475628086,0.043914645437625195
S,-92,31,0.005540269043057046,0.06739192650132972
S,-82,41,0.00827049181379865,0.09799970965470778
S,-78,39,0.005541457400305945,0.09302241695775243
S,-72,25,0.0024932737729776574,0.0777872141767595
S,-90,33,0.008070136534091001,0.07467729017653574
S,-72,50,0.008953456379476227,0.11315845831983859
S,-50,59,0.003967862240148487,0.0941515789016763
S,-94,32,0.006685519807866849,0.08732197760264503
