type,zcr_diff_mean,zcr_exceed_th,zcr_third_central_moment,zcr_std_of_fod
M,29,0,-1.8103013399311563e-05,0.033033499501807805
M,23,0,-6.65144146135669e-05,0.04243713900821991
M,21,0,-0.00014836605415632968,0.05141485875909786
M,51,0,-0.0006095341393695768,0.05034578862524182
M,55,0,-0.001012598153733536,0.06321159105485395
M,17,0,-2.8502121230443096e-05,0.0395296173967965
M,65,0,-0.000159287572414094,0.043635932729395636
M,13,0,-0.0001144524944089358,0.058580400692710415
M,55,0,-0.00012181553630303596,0.05005422833668647
M,33,0,-4.256163207419486e-05,0.042453896529487396
M,13,0,-7.063467288928112e-05,0.05015213913846256
M,67,0,-0.0028391183850521146,0.08319288008741187
M,23,0,-0.001238844666651153,0.06323619408816078
M,55,0,-0.001436067449511999,0.07995333978446689
M,27,0,-0.0007469914080405189,0.07910931654924154
M,7,0,-0.0008654632293292898,0.07098323350096969
M,73,0,-0.01900214888525079,0.11240828172425288
M,77,0,-0.016334323917247602,0.09595807061329491
M,59,0,-0.0013333487877603843,0.06387688286260132
M,35,0,-0.0006593621528237184,0.05881126828992881
M,23,0,-0.0009888011602176762,0.07519313765650874
M,57,0,-0.005141172669687551,0.07638143851375746
M,43,0,-0.0014822077219384493,0.06330664641673504
M,-9,0,4.034383269176738e-06,0.020653756090327623
M,-9,0,-1.0877236104071452e-05,0.02737002933065742
M,9,0,-5.7472498360174046e-06,0.0305834984623108
M,27,0,-2.1175106900647598e-05,0.04109186870366138
M,15,0,-6.262982307092069e-05,0.051135542477518385
M,13,0,-3.0068641849366796e-06,0.03762638766552124
M,17,0,-0.00011877612749381905,0.05196166093903502
M,21,0,-4.496874648057643e-05,0.04750453113988423
M,-15,0,2.1267629948513327e-05,0.029282472396695475
M,-17,0,2.2822735416979853e-05,0.03824758690778766
M,-3,0,-9.387679384685345e-06,0.03714555502700008
M,21,0,-5.47979774660966e-06,0.03639883341502304
M,-19,0,3.185826562847774e-05,0.03408305791147409
M,31,0,-0.00015353302964071506,0.048534337692576604
M,41,0,-0.00025362892509027597,0.050795185232511184
M,-13,0,3.2551601301971364e-07,0.02508488021650804
M,39,0,-7.719753579404905e-06,0.025985270036721925
M,3,0,-1.1131142945963703e-05,0.05927099610061595
M,17,0,-4.526303289201344e-05,0.048029263364740324
M,17,0,-2.825301234945682e-06,0.014386336617867743
M,23,0,-3.532616554008253e-06,0.02359684296488137
M,53,0,-1.7402323393207264e-05,0.02372432577870363
M,-7,0,-2.80129034880193e-06,0.022299918569433544
M,31,0,1.6865783834952216e-07,0.019844809624478998
M,-35,0,-1.7472813008665061e-06,0.017974562326368196
M,-15,0,-5.893940298153255e-05,0.032782338656768745
M,13,0,-4.788642412643328e-05,0.04605551286067731
M,5,0,-0.00023688643752167761,0.07856044428088074
M,21,0,-0.00014219892334051164,0.04404930799700162
M,17,0,-1.9962886561500634e-05,0.031746140335670435
M,51,0,-0.0001282070526568805,0.03437956464151556
M,33,0,-6.109670147074473e-05,0.041090298970886695
M,43,0,-0.00013591090971900932,0.04083499180914972
M,35,0,-1.3028531042976731e-05,0.03534729515507193
M,23,0,-0.0015124038902327348,0.08134713571810938
M,45,0,-0.0008336441450508703,0.08045160903062093
M,27,0,-0.0009404128791264184,0.11993801534255376
M,-1,0,-2.564898206394781e-06,0.11270590464985894
M,13,0,-0.00020821767426108445,0.07211088323785175
M,21,0,-0.0003791641737832604,0.05571703013542676
M,75,0,-0.0015071487351647306,0.0497284059051006
M,25,0,-0.0002486081080859762,0.044936689317883284
M,17,0,-0.00011885028184770415,0.04825308630952496
M,19,0,-0.0018384682606129292,0.04720815574909158
M,-17,0,2.4609038813384928e-05,0.020967842064809276
M,37,0,-1.0670214914786806e-05,0.021739048000187697
M,77,0,-0.0005788379396274674,0.03960513780291749
M,-17,0,5.262506912125876e-06,0.02289718040867411
M,7,0,-6.571286839043139e-05,0.039582305964598045
M,25,0,-9.130533437702032e-05,0.035388029468596635
M,21,0,-4.502295398431171e-06,0.03283259781624972
M,-17,0,0.00047349061378495664,0.08467152472022467
M,3,0,-0.00036192126032633326,0.08036213143393227
M,7,0,-0.0002515450986029661,0.0728446300840701
M,-27,0,0.0010343147980490194,0.08666909922834987
M,-49,0,0.0014564678225650748,0.10022686957936373
M,15,0,-0.00018703601384830113,0.10031186405730465
M,-13,0,8.564970422481984e-05,0.10333727958138963
M,-41,0,3.3284750588120715e-07,0.01556483159104443
M,63,0,-4.6267600757492655e-06,0.014256006827496216
M,17,0,4.332362022613566e-06,0.029381024762514127
M,23,0,-0.00013300882103986587,0.0523086546026075
M,19,0,-0.00010947292112476166,0.047828524519792304
M,37,0,-3.144867367175323e-05,0.04752666641381913
M,7,0,-1.863405368192506e-05,0.0282377232961627
M,57,0,-0.00018923589292939725,0.043156099201630334
M,-5,0,-8.585606323635435e-06,0.04546866426433806
M,-1,0,-4.7862779732687964e-06,0.035071999016209256
M,13,0,-7.139678204024519e-05,0.048880226717146424
M,-19,0,-0.00020254200112685813,0.050597574586419954
M,1,0,-0.000163944234673739,0.058553669023943315
M,37,0,-0.0004908496120541392,0.06510978572433597
M,69,0,-4.310701491366122e-05,0.01978678293039784
M,39,0,-1.0391065409307417e-05,0.021087683256792476
M,85,0,-0.003296814136195419,0.04573643422733524
M,17,0,-1.6256178147782985e-05,0.01982991214419838
M,73,0,-8.851211734809804e-05,0.02463172285556854
M,-25,0,-5.167141729765983e-06,0.01582819744056865
M,95,0,-0.014150963909252457,0.0500162543340486
M,-21,0,-6.475296494314243e-07,0.011982550278443067
M,9,0,-0.0007886888517417137,0.07386654980460351
M,13,0,-0.00014733317270493543,0.06546901992280979
M,-17,0,-2.2494740078933756e-05,0.07263747034433532
M,-15,0,2.8344833821056045e-06,0.0675829770283515
M,53,0,-0.0064215651063836395,0.09125226254971534
M,7,0,-0.0002080244998435826,0.06667243627174188
M,1,0,-0.00013468809841166935,0.0634404259247559
M,-11,0,-0.000565502127605592,0.08363137012336205
M,29,0,-0.0005543239581517539,0.07245979664840128
M,73,0,-0.004095707900130463,0.0771981819728352
M,-5,0,-6.181004897292271e-05,0.05491728802153796
M,1,0,-7.274574488114199e-05,0.07236110524188454
M,33,0,-1.7095408263737566e-05,0.031124569477630287
M,13,0,-1.0224269373862739e-07,0.030010061804918137
M,-17,0,-1.751139344767576e-05,0.033559669988275045
M,35,0,-3.375660421584644e-05,0.04161916834635507
M,29,0,-2.3988975095952202e-05,0.02652733591969044
M,45,0,-1.7206136955704167e-05,0.028796122991169678
M,33,0,-4.288577444739928e-05,0.029952712396618387
M,-1,0,-7.723636894003069e-06,0.03761380004975481
M,7,0,-1.622215737744172e-05,0.041046290067546766
M,9,0,-3.5939515138846086e-05,0.05287496053093134
M,3,0,-9.299474454902263e-05,0.0427153936860709
M,-1,0,-5.343400758628763e-06,0.03229603954808536
M,121,0,-0.01718889379380665,0.0836498322980959
M,67,0,-0.0005312431506906873,0.05938244166392284
M,63,0,-0.0025507376680545917,0.07688322946304406
M,93,0,-0.022921211659911185,0.08691499598458724
M,21,0,-0.00029046259239258053,0.07088968993533305
M,5,0,-0.00033357792629720874,0.06453166704251156
M,75,0,-0.007520608554459943,0.0745112383729588
M,85,0,-0.008095715242018946,0.10032487178954794
M,95,0,-0.006322351574499348,0.08392898129606897
M,31,0,-0.003884802817039663,0.0679668735536287
M,81,0,-0.018349915012784265,0.11567593573950401
M,71,0,-0.00408009112328821,0.08747974513458431
M,31,0,-0.00024822147450745933,0.04481618006839446
M,35,0,-0.00022153327975685133,0.05626125797080121
M,31,0,-0.00021798995715969807,0.04608144994117061
M,71,0,-0.007074175820722342,0.0667075230762005
M,41,0,-0.0028156167957061285,0.06344221587112156
M,51,0,-0.0007501202877595823,0.042445415907333195
M,39,0,-0.0025089649222278685,0.06370088056620742
M,11,0,-0.00010203787929419126,0.050725058016341515
M,29,0,-0.000858910403871606,0.09815885726129699
M,37,0,-0.0021325839192699405,0.09295638633998592
M,47,0,-0.00014631994464666062,0.03492009548687483
M,43,0,-0.001376772611654192,0.047488496752848185
M,39,0,-0.00011368081856035239,0.04662792067486361
M,79,0,-0.0005539355033758992,0.047931037966864626
M,31,0,-0.00038007374964031643,0.04778553407942154
M,-7,0,5.327552885301605e-05,0.04512926330154684
M,33,0,-0.0005627634435593878,0.03925872313444327
M,3,0,-3.3565134569659386e-05,0.03886962446359062
M,17,0,-0.00011272509197017219,0.04367853185429177
M,-3,0,1.4185705465027567e-05,0.05178810194187188
M,9,0,-0.00011750411636624065,0.054021297449883945
M,25,0,-0.00017437208961847603,0.04738213218002525
M,17,0,-0.0003121707444499056,0.08029225555493402
M,27,0,-0.00027063188220263166,0.0665449524083972
M,-11,0,0.0002443672504047373,0.06949602394234855
M,-17,0,0.000273247597071201,0.06330550076895866
M,15,0,-0.0004202041152295295,0.08956153511887298
M,45,0,-0.0005622423695020468,0.10840566996218774
M,5,0,-0.00013386537723805708,0.07112652258312949
M,-13,0,1.4561425781028351e-05,0.06480688981209108
M,-9,0,0.0001483026837703966,0.0636794083836671
M,9,0,-0.0001870097360372371,0.06582639931805051
M,13,0,1.3585247200665431e-05,0.06775286074412397
M,-35,0,0.0008980520562148071,0.07546706315193547
M,7,0,-3.554747003867741e-05,0.07909094113575549
M,-3,0,-0.00018033642604516097,0.07658099412460435
M,13,0,-0.00038775766384302864,0.06604926492294005
M,29,0,-0.0002055918103632865,0.06391820382225016
M,1,0,-6.353462867998866e-05,0.07033214304546018
M,5,0,-0.0005433420317213294,0.07265493828356258
M,9,0,-0.00029664745812966635,0.05672081555457172
M,21,0,-0.0003831564479048209,0.06773576891533367
M,25,0,-0.0002522057384796404,0.06443963634216049
M,33,0,-0.0007345878518354332,0.06763106899319789
M,9,0,-0.0003256631366795845,0.06413486305126964
M,-5,0,-0.00022613368710104004,0.06988734429447116
M,29,0,-0.0003976639274793028,0.08537753795544334
M,33,0,-0.0012205852844121123,0.11339836004197107
M,23,0,-0.001113534640072708,0.106553704436792
M,43,0,-0.00321341693093918,0.12602214316703705
M,49,0,-0.0011474090597232756,0.10540332291591613
M,21,0,-0.0014036220670351097,0.10920503507865365
M,59,0,-0.0010579060889141147,0.09276185910068484
M,29,0,-0.0008007495141476294,0.10843161972754847
M,41,0,-0.0009236911545728508,0.10207785119178099
M,35,0,-0.000983432492019983,0.0888140163400396
M,25,0,-0.0012987931266273034,0.10582164814883961
M,57,0,-0.0024844719715307446,0.10356637329243366
M,5,0,-6.021617657427106e-05,0.06354545590037375
M,-33,0,-2.385176626299782e-05,0.047836318208523604
M,55,0,-0.00011676617744707406,0.06158057038612539
M,67,0,-0.00042771953753072855,0.05934609021139722
M,-59,0,0.0003836874697588821,0.0388765344435712
M,13,0,-1.5945027594760885e-05,0.047444291301481936
M,59,0,-0.00018772291144274366,0.03671657703086014
M,59,0,-0.0009455725418128739,0.043059188066360304
M,-5,0,-0.00021240833798638088,0.0667075248376978
M,29,0,-0.0002793466937774004,0.08593536820980564
M,35,0,-0.0001568318141106303,0.06454993063542648
M,49,0,-0.0004951419802687147,0.08302242314757492
M,15,0,-4.879230082423849e-05,0.0582880063599869
M,31,0,-0.00025563850925327766,0.06541725568991387
M,53,0,-0.0005185200123257317,0.07147153219883463
M,91,0,-0.000733362961163839,0.07821600593405967
M,25,0,-0.00018169234710300013,0.06051968025358197
M,61,0,-0.0008897246650853361,0.09062603181609032
M,61,0,-0.00038976744862177456,0.06571542624621643
M,87,0,-0.0009219202267161932,0.08355377942314791
M,63,0,-0.0008405006680536626,0.06671360670973545
M,43,0,-0.0006865108940094638,0.08041566048343161
M,27,0,-0.0003705222181771844,0.07316431170821326
M,15,0,-0.00042363102517065684,0.06906162174961886
M,51,0,-0.0005217369216568944,0.07191263342839761
M,23,0,-0.0005547474593574626,0.07828947581065021
M,-7,0,1.3474247614863077e-05,0.0530273228015581
M,7,0,-0.0001392628247645415,0.06396477834477009
M,23,0,-0.00015053417762423356,0.0760053584967572
M,-13,0,5.036977104665528e-05,0.0627628006822083
M,15,0,-0.00013573320063864605,0.06705692963027922
M,43,0,-0.000598227687799962,0.06537801245867053
M,17,0,-0.00012855057429971323,0.06760204458591346
M,19,0,-0.00023474565891739942,0.06911385489034906
M,99,0,-0.011235532263502386,0.07471395648490117
M,63,0,-0.002435540364915018,0.0686716781418613
M,51,0,-0.007896660368698157,0.1342725617180846
M,63,0,-0.007154169604055673,0.07857720741913052
M,51,0,-0.008811411627808184,0.10006277432426285
M,35,0,-0.0009417692918465614,0.07992059385446404
M,9,0,-0.0025092383884646203,0.07123153587956835
M,29,0,-0.0004370416270898094,0.07115655727492871
M,25,0,-0.0003088867806090963,0.04562557709417838
M,-127,0,2.7261518311246548e-05,0.02465132243816299
M,-35,0,9.043933600521583e-05,0.04256590079955731
M,-39,0,0.0007049761140113526,0.07847031622444783
M,-91,0,0.0010983438087603626,0.042876617571046646
M,-33,0,0.0003428146650186292,0.060196758157223626
M,-79,0,0.00036112146057310656,0.04760772731333497
M,21,0,-0.0012440396951396498,0.05857995323772905
M,-1,0,-8.52433114857123e-05,0.065448828490893
M,45,0,-0.0038597874980186753,0.1052830778750833
M,53,0,-0.004092542032024923,0.09644115154945178
M,65,0,-0.01109471437098953,0.104169269413407
M,33,0,-0.0010973001186601345,0.0763804184441614
M,59,0,-0.01821970048850727,0.1053345256577154
M,69,0,-0.0033715031665804544,0.08016045895641738
M,49,0,-0.008201837298391574,0.09998063270273182
M,3,0,1.5341340528804928e-06,0.015130808172403275
M,19,0,3.158004625602096e-07,0.014594405236385853
M,57,0,-5.6620986579139385e-06,0.02169590620962581
M,-63,0,-6.34195164342708e-06,0.01663769942429188
M,-27,0,9.694710393400042e-06,0.01830791517135361
M,-9,0,-5.03688512542281e-06,0.019928028394267838
M,-43,0,2.5018146603954222e-06,0.01842526348788621
M,13,0,9.598765378121483e-07,0.01445131697432351
M,-27,0,6.288074846322805e-07,0.01802247683487091
M,7,0,-7.450320499925605e-07,0.016499225052729754
M,-53,0,-1.1622218294951229e-05,0.022305370080905287
M,47,0,-5.028063685635604e-06,0.018671492447005722
M,41,0,-0.001174140657574955,0.06863359275203051
M,5,0,-0.00042640223274340895,0.07388938687619238
M,35,0,-0.00045297717663801495,0.06415236029344219
M,45,0,-0.0006428683287019377,0.05814720121702515
M,37,0,-0.00040488356969532036,0.07650504166290666
M,-9,0,0.00017160327276193843,0.08198412052960379
M,-15,0,0.0002597065445577737,0.07558588035766381
M,35,0,-0.00035949901461313264,0.05776101701231526
M,21,0,-0.0003479737369596024,0.060945449988903805
M,41,0,-0.0006770713990204656,0.06500196990066201
M,39,0,-0.0009464142692749346,0.06572383720492725
M,33,0,-0.0005051945377270114,0.061468488975497615
M,19,0,-0.00043654595923501964,0.09498386891663518
M,35,0,-0.0004925886041728434,0.07704031170394851
M,43,0,-0.00041214361856677036,0.05573622929908883
M,11,0,-0.0004053547602252794,0.06493353310968321
M,95,0,-0.029012330928632497,0.11111454977487568
M,69,0,-0.024766344180781035,0.11220890203369152
M,43,0,-0.0008809746605174349,0.07209069643314304
M,47,0,-0.013019300833503266,0.11580842573992328
M,25,0,-0.00091097700265166,0.0758029410001172
M,37,0,-0.00025714277284736686,0.03931542926135272
M,23,0,-0.0016546190838445376,0.07315113419091614
M,35,0,-0.0012927716487506208,0.060788548224938364
M,1,0,-1.6995661717022664e-05,0.059628813802069275
M,-17,0,-2.0339185398660745e-05,0.05052689384044845
M,15,0,-1.703606754420515e-05,0.06764010571946678
M,-27,0,0.00011822836448749794,0.06613661949250553
M,3,0,2.873731392704579e-06,0.07081211743568964
M,33,0,-0.0008253985135966295,0.07543634513300543
M,-3,0,5.943112596002442e-05,0.07107397282554347
M,13,0,-3.5671798891331314e-05,0.08399815033261845
M,-7,0,3.641408419471411e-05,0.08816586680911782
M,23,0,-0.0009815912054331015,0.10056679917739493
M,13,0,-0.000813827270691816,0.10756701159154987
M,27,0,-0.0004388605492438275,0.09294968950324108
M,29,0,-0.000985680280519438,0.07991552881786404
M,63,0,-0.0015110796843248776,0.08817997751387188
M,3,0,-4.074949917476171e-05,0.0575271943726724
M,-19,0,4.144798221401217e-06,0.051718177464340216
M,-11,0,-3.3199310302236695e-06,0.04402997034540435
M,-5,0,-2.1411258658410187e-05,0.0474942788184675
M,17,0,-0.0002532744786395184,0.06307467447158224
M,-35,0,0.0002319987587450157,0.04753346238298685
M,-9,0,-0.00047916373965773416,0.06276615254594965
M,-15,0,7.618737604123357e-05,0.05425255027648572
M,-5,0,1.7425346722297954e-05,0.04216504531893752
M,-13,0,3.343610986867342e-05,0.04220658273546795
M,-17,0,1.6399818338327898e-05,0.041335466931004414
M,-41,0,9.281845502428486e-05,0.0441894965077806
M,-13,0,5.855693643861948e-05,0.04361012789808546
M,-33,0,8.324548345171638e-05,0.05022302622624807
M,-9,0,7.700750373947745e-05,0.05135206326443198
M,-33,0,0.00018162656551520546,0.048505712251770174
M,-13,0,4.383347492651856e-05,0.03893233129146059
M,-35,0,0.00019268621746361964,0.04765300786841273
M,-25,0,0.00014255152823087369,0.0487927460977323
M,5,0,1.3354477837885287e-05,0.03890059197751209
M,-13,0,-1.8211062212615697e-05,0.05229586301398639
M,9,0,1.7940887877339346e-05,0.07044885770626547
M,5,0,-4.4742962336681696e-05,0.07126129612852412
M,3,0,4.054930379520434e-05,0.06243371128220935
M,-1,0,-6.413257356393681e-05,0.060773564982235705
M,-19,0,7.566497294800008e-05,0.06824111543470958
M,-15,0,4.445036036513098e-05,0.06162631595407219
M,-9,0,-3.0169230300145533e-05,0.05770842274910981
M,-7,0,-3.901356582695975e-05,0.056140172659566
M,-7,0,-3.722652622752832e-05,0.059072213026132
M,27,0,-0.00018470525049809881,0.05316186684554621
M,-9,0,2.8591790434731605e-05,0.06404086894422573
M,47,0,-0.00020000010464689397,0.040027907621990454
M,23,0,-0.0002347806761872428,0.04969473634223463
M,5,0,-0.00010534625478208171,0.056566054492902605
M,19,0,-0.0001263775978648297,0.057412150055085334
M,35,0,-0.0001542998600998289,0.05992861857203305
M,17,0,-0.00015869138614063434,0.06784692035212242
M,17,0,-0.00023574913233623704,0.06028591711793266
M,29,0,-7.80945556717932e-05,0.06255104282397067
M,13,0,-2.9972582817037846e-05,0.049537766015068305
M,-7,0,-3.600642812131792e-05,0.058867942254386296
M,23,0,-0.00020225258711926235,0.05604491112315357
M,7,0,-0.00011824596462278168,0.056106424446216656
M,-23,0,0.0012294311995004557,0.06597622453806957
M,-27,0,0.00029893870560493456,0.06558434178858219
M,-27,0,0.00027984263227930306,0.05746850872570994
M,-15,0,1.8596022616750245e-05,0.05855462295603219
M,-11,0,-1.4251935636060719e-05,0.041578676383317095
M,-41,0,9.694842951981671e-05,0.041752897568185
M,-7,0,4.59604500707736e-05,0.060646959856325997
M,-13,0,0.00013615392993634903,0.04789774536736159
M,3,0,0.00010953381912156189,0.061964128532296416
M,27,0,-0.00012233551903579663,0.050979437599661094
M,-27,0,0.0002405664609106319,0.07198719851213939
M,-15,0,0.00020949161128986973,0.0677935620347797
M,21,0,-3.937162175975575e-05,0.049132607297256665
M,3,0,-4.9719997536350075e-05,0.05625743908630547
M,-21,0,-0.00015470940960572144,0.05670319297991241
M,11,0,-0.00012654021536873163,0.05826721594206828
M,25,0,-4.6466171387587904e-05,0.055731155891970925
M,37,0,-0.0002128020457637216,0.06713496004969834
M,-1,0,-6.259406742238438e-05,0.06247978137167219
M,29,0,-2.32134343155348e-05,0.056589535146225924
M,21,0,-9.833626565465622e-05,0.05937790498184513
M,11,0,-2.8040762262273093e-05,0.0622999153377948
M,7,0,-9.424162855546856e-05,0.052727968529036405
M,7,0,-8.25835183742323e-05,0.051534651494012276
M,39,0,-0.0010022131097911463,0.06673749039474774
M,41,0,-0.001183298879793164,0.09068122171198809
M,105,0,-0.0012680424996540692,0.042572651651865835
M,43,0,-4.1529598174070494e-06,0.019279159474740546
M,9,0,-0.00016447622687470543,0.06614199101876399
M,65,0,-0.0013872414957257142,0.05469120303147812
M,29,0,-1.764952939752505e-05,0.028984246195858796
M,33,0,-2.3915646118426872e-05,0.03897357458737594
M,17,0,-2.0794451937414065e-05,0.036650243401650656
M,-17,0,6.032607133127636e-07,0.023251853478485112
M,13,0,-3.094310669831829e-05,0.029742158936236173
M,129,0,-0.0006758767945153068,0.03985930808969436
M,37,0,-0.0003306107375237139,0.04199363622706633
M,75,0,-0.0005735791470405574,0.03956222692265773
M,35,0,-0.00013232534154678579,0.03678983820603487
M,45,0,-2.7604030227259418e-05,0.038721986798319535
M,23,0,-0.00017348736571151573,0.05236487552241657
M,25,0,-0.00029697569009345807,0.05850109873079849
M,41,0,-3.108164591142103e-05,0.03359833325241125
